well_row,well_col,OD,well,experiment,plate,OD_blank_normalised,well_id,timepoint,sample_id,replicate,strain_group
A,3,5.579,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,770,BPH2787,1,VAN-071
A,3,5.597,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,780,BPH2787,1,VAN-071
A,3,5.611,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,790,BPH2787,1,VAN-071
A,3,5.649,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,800,BPH2787,1,VAN-071
A,3,5.659,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,810,BPH2787,1,VAN-071
A,3,5.624,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,820,BPH2787,1,VAN-071
A,3,5.644,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,830,BPH2787,1,VAN-071
A,3,5.679,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,840,BPH2787,1,VAN-071
A,3,5.706,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,850,BPH2787,1,VAN-071
A,3,5.676,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,860,BPH2787,1,VAN-071
A,3,5.671,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,870,BPH2787,1,VAN-071
A,3,5.7,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,880,BPH2787,1,VAN-071
A,3,5.672,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,890,BPH2787,1,VAN-071
A,3,5.671,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,900,BPH2787,1,VAN-071
A,3,5.676,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,910,BPH2787,1,VAN-071
A,3,5.701,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,920,BPH2787,1,VAN-071
A,3,5.694,A03,exp200731,GP1,TRUE,exp200731_GP1_A03,930,BPH2787,1,VAN-071
A,4,0.072,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,0,BPH2873,1,VAN-137
A,4,0.067,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,10,BPH2873,1,VAN-137
A,4,0.055,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,20,BPH2873,1,VAN-137
A,4,0.062,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,30,BPH2873,1,VAN-137
A,4,0.072,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,40,BPH2873,1,VAN-137
A,4,0.073,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,50,BPH2873,1,VAN-137
A,4,0.079,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,60,BPH2873,1,VAN-137
A,4,0.07,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,70,BPH2873,1,VAN-137
A,4,0.099,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,80,BPH2873,1,VAN-137
A,4,0.106,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,90,BPH2873,1,VAN-137
A,4,0.139,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,100,BPH2873,1,VAN-137
A,4,0.136,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,110,BPH2873,1,VAN-137
A,4,0.173,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,120,BPH2873,1,VAN-137
A,4,0.168,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,130,BPH2873,1,VAN-137
A,4,0.212,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,140,BPH2873,1,VAN-137
A,4,0.22,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,150,BPH2873,1,VAN-137
A,4,0.301,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,160,BPH2873,1,VAN-137
A,4,0.379,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,170,BPH2873,1,VAN-137
A,4,0.458,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,180,BPH2873,1,VAN-137
A,4,0.582,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,190,BPH2873,1,VAN-137
A,4,0.755,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,200,BPH2873,1,VAN-137
A,4,0.927,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,210,BPH2873,1,VAN-137
A,4,1.228,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,220,BPH2873,1,VAN-137
A,4,1.494,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,230,BPH2873,1,VAN-137
A,4,1.799,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,240,BPH2873,1,VAN-137
A,4,2.084,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,250,BPH2873,1,VAN-137
A,4,2.396,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,260,BPH2873,1,VAN-137
A,4,2.705,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,270,BPH2873,1,VAN-137
A,4,3.017,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,280,BPH2873,1,VAN-137
A,4,3.235,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,290,BPH2873,1,VAN-137
A,4,3.492,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,300,BPH2873,1,VAN-137
A,4,3.801,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,310,BPH2873,1,VAN-137
A,4,3.962,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,320,BPH2873,1,VAN-137
A,4,4.159,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,330,BPH2873,1,VAN-137
A,4,4.321,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,340,BPH2873,1,VAN-137
A,4,4.373,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,350,BPH2873,1,VAN-137
A,4,4.475,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,360,BPH2873,1,VAN-137
A,4,4.577,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,370,BPH2873,1,VAN-137
A,4,4.717,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,380,BPH2873,1,VAN-137
A,4,4.814,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,390,BPH2873,1,VAN-137
A,4,4.925,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,400,BPH2873,1,VAN-137
A,4,5.01,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,410,BPH2873,1,VAN-137
A,4,5.096,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,420,BPH2873,1,VAN-137
A,4,5.139,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,430,BPH2873,1,VAN-137
A,4,5.098,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,440,BPH2873,1,VAN-137
A,4,5.269,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,450,BPH2873,1,VAN-137
A,4,5.341,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,460,BPH2873,1,VAN-137
A,4,5.384,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,470,BPH2873,1,VAN-137
A,4,5.42,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,480,BPH2873,1,VAN-137
A,4,5.457,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,490,BPH2873,1,VAN-137
A,4,5.503,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,500,BPH2873,1,VAN-137
A,4,5.514,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,510,BPH2873,1,VAN-137
A,4,5.532,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,520,BPH2873,1,VAN-137
A,4,5.569,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,530,BPH2873,1,VAN-137
A,4,5.583,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,540,BPH2873,1,VAN-137
A,4,5.598,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,550,BPH2873,1,VAN-137
A,4,5.614,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,560,BPH2873,1,VAN-137
A,4,5.647,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,570,BPH2873,1,VAN-137
A,4,5.641,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,580,BPH2873,1,VAN-137
A,4,5.66,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,590,BPH2873,1,VAN-137
A,4,5.693,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,600,BPH2873,1,VAN-137
A,4,5.683,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,610,BPH2873,1,VAN-137
A,4,5.688,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,620,BPH2873,1,VAN-137
A,4,5.705,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,630,BPH2873,1,VAN-137
A,4,5.572,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,650,BPH2873,1,VAN-137
A,4,5.586,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,660,BPH2873,1,VAN-137
A,4,5.554,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,670,BPH2873,1,VAN-137
A,4,5.547,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,680,BPH2873,1,VAN-137
A,4,5.492,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,690,BPH2873,1,VAN-137
A,4,5.558,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,700,BPH2873,1,VAN-137
A,4,5.577,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,710,BPH2873,1,VAN-137
A,4,5.582,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,720,BPH2873,1,VAN-137
A,4,5.575,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,730,BPH2873,1,VAN-137
A,4,5.559,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,740,BPH2873,1,VAN-137
A,4,5.589,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,750,BPH2873,1,VAN-137
A,4,5.578,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,760,BPH2873,1,VAN-137
A,4,5.546,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,770,BPH2873,1,VAN-137
A,4,5.565,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,780,BPH2873,1,VAN-137
A,4,5.543,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,790,BPH2873,1,VAN-137
A,4,5.527,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,800,BPH2873,1,VAN-137
A,4,5.549,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,810,BPH2873,1,VAN-137
A,4,5.538,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,820,BPH2873,1,VAN-137
A,4,5.554,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,830,BPH2873,1,VAN-137
A,4,5.506,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,840,BPH2873,1,VAN-137
A,4,5.552,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,850,BPH2873,1,VAN-137
A,4,5.526,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,860,BPH2873,1,VAN-137
A,4,5.5,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,870,BPH2873,1,VAN-137
A,4,5.515,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,880,BPH2873,1,VAN-137
A,4,5.501,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,890,BPH2873,1,VAN-137
A,4,5.462,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,900,BPH2873,1,VAN-137
A,4,5.476,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,910,BPH2873,1,VAN-137
A,4,5.483,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,920,BPH2873,1,VAN-137
A,4,5.435,A04,exp200731,GP1,TRUE,exp200731_GP1_A04,930,BPH2873,1,VAN-137
A,5,-0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,0,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,10,Non infected,3,CONTROL
A,5,-0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,20,Non infected,3,CONTROL
A,5,0.008,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,30,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,40,Non infected,3,CONTROL
A,5,0.009,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,50,Non infected,3,CONTROL
A,5,0.013,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,60,Non infected,3,CONTROL
A,5,0.001,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,70,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,80,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,90,Non infected,3,CONTROL
A,5,0.009,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,100,Non infected,3,CONTROL
A,5,0.01,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,110,Non infected,3,CONTROL
A,5,0.012,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,120,Non infected,3,CONTROL
A,5,7.33333e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,130,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,140,Non infected,3,CONTROL
A,5,-0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,150,Non infected,3,CONTROL
A,5,0.007,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,160,Non infected,3,CONTROL
A,5,0.006,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,170,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,180,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,190,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,200,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,210,Non infected,3,CONTROL
A,5,0.006,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,220,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,230,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,240,Non infected,3,CONTROL
A,5,0.006,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,250,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,260,Non infected,3,CONTROL
A,5,2.33333e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,270,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,280,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,290,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,300,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,310,Non infected,3,CONTROL
A,5,-0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,320,Non infected,3,CONTROL
A,5,-6.6667e-5,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,330,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,340,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,350,Non infected,3,CONTROL
A,5,0.001,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,360,Non infected,3,CONTROL
A,5,3e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,370,Non infected,3,CONTROL
A,5,5e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,380,Non infected,3,CONTROL
A,5,-0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,390,Non infected,3,CONTROL
A,5,-0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,400,Non infected,3,CONTROL
A,5,2e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,410,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,420,Non infected,3,CONTROL
A,5,-0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,430,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,440,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,450,Non infected,3,CONTROL
A,5,-1e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,460,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,470,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,480,Non infected,3,CONTROL
A,5,-0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,490,Non infected,3,CONTROL
A,5,0.001,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,500,Non infected,3,CONTROL
A,5,-7.33333e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,510,Non infected,3,CONTROL
A,5,0.006,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,520,Non infected,3,CONTROL
A,5,5e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,530,Non infected,3,CONTROL
A,5,1e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,540,Non infected,3,CONTROL
A,5,3e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,550,Non infected,3,CONTROL
A,5,-0.001,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,560,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,570,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,580,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,590,Non infected,3,CONTROL
A,5,0.006,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,600,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,610,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,620,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,630,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,650,Non infected,3,CONTROL
A,5,3.66667e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,660,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,670,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,680,Non infected,3,CONTROL
A,5,-9.33333e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,690,Non infected,3,CONTROL
A,5,-6.66667e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,700,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,710,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,720,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,730,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,740,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,750,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,760,Non infected,3,CONTROL
A,5,-0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,770,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,780,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,790,Non infected,3,CONTROL
A,5,3e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,800,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,810,Non infected,3,CONTROL
A,5,0.007,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,820,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,830,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,840,Non infected,3,CONTROL
A,5,0.009,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,850,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,860,Non infected,3,CONTROL
A,5,0.002,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,870,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,880,Non infected,3,CONTROL
A,5,0.004,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,890,Non infected,3,CONTROL
A,5,0.003,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,900,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,910,Non infected,3,CONTROL
A,5,8.66667e-4,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,920,Non infected,3,CONTROL
A,5,0.005,A05,exp200731,GP1,TRUE,exp200731_GP1_A05,930,Non infected,3,CONTROL
A,6,0.065,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,0,BPH2881,1,VAN-144
A,6,0.051,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,10,BPH2881,1,VAN-144
A,6,0.047,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,20,BPH2881,1,VAN-144
A,6,0.049,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,30,BPH2881,1,VAN-144
A,6,0.054,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,40,BPH2881,1,VAN-144
A,6,0.059,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,50,BPH2881,1,VAN-144
A,6,0.062,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,60,BPH2881,1,VAN-144
A,6,0.074,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,70,BPH2881,1,VAN-144
A,6,0.084,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,80,BPH2881,1,VAN-144
A,6,0.09,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,90,BPH2881,1,VAN-144
A,6,0.101,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,100,BPH2881,1,VAN-144
A,6,0.115,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,110,BPH2881,1,VAN-144
A,6,0.125,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,120,BPH2881,1,VAN-144
A,6,0.139,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,130,BPH2881,1,VAN-144
A,6,0.165,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,140,BPH2881,1,VAN-144
A,6,0.206,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,150,BPH2881,1,VAN-144
A,6,0.263,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,160,BPH2881,1,VAN-144
A,6,0.339,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,170,BPH2881,1,VAN-144
A,6,0.442,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,180,BPH2881,1,VAN-144
A,6,0.576,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,190,BPH2881,1,VAN-144
A,6,0.724,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,200,BPH2881,1,VAN-144
A,6,0.946,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,210,BPH2881,1,VAN-144
A,6,1.186,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,220,BPH2881,1,VAN-144
A,6,1.426,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,230,BPH2881,1,VAN-144
A,6,1.755,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,240,BPH2881,1,VAN-144
A,6,2.072,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,250,BPH2881,1,VAN-144
A,6,2.388,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,260,BPH2881,1,VAN-144
A,6,2.712,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,270,BPH2881,1,VAN-144
A,6,2.989,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,280,BPH2881,1,VAN-144
A,6,3.201,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,290,BPH2881,1,VAN-144
A,6,3.475,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,300,BPH2881,1,VAN-144
A,6,3.755,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,310,BPH2881,1,VAN-144
A,6,3.872,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,320,BPH2881,1,VAN-144
A,6,4.021,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,330,BPH2881,1,VAN-144
A,6,4.185,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,340,BPH2881,1,VAN-144
A,6,4.266,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,350,BPH2881,1,VAN-144
A,6,4.389,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,360,BPH2881,1,VAN-144
A,6,4.452,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,370,BPH2881,1,VAN-144
A,6,4.542,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,380,BPH2881,1,VAN-144
A,6,4.593,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,390,BPH2881,1,VAN-144
A,6,4.694,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,400,BPH2881,1,VAN-144
A,6,4.751,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,410,BPH2881,1,VAN-144
A,6,4.801,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,420,BPH2881,1,VAN-144
A,6,4.863,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,430,BPH2881,1,VAN-144
A,6,4.812,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,440,BPH2881,1,VAN-144
A,6,4.982,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,450,BPH2881,1,VAN-144
A,6,5.002,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,460,BPH2881,1,VAN-144
A,6,5.044,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,470,BPH2881,1,VAN-144
A,6,5.109,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,480,BPH2881,1,VAN-144
A,6,5.144,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,490,BPH2881,1,VAN-144
A,6,5.158,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,500,BPH2881,1,VAN-144
A,6,5.195,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,510,BPH2881,1,VAN-144
A,6,5.206,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,520,BPH2881,1,VAN-144
A,6,5.264,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,530,BPH2881,1,VAN-144
A,6,5.263,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,540,BPH2881,1,VAN-144
A,6,5.299,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,550,BPH2881,1,VAN-144
A,6,5.297,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,560,BPH2881,1,VAN-144
A,6,5.352,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,570,BPH2881,1,VAN-144
A,6,5.337,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,580,BPH2881,1,VAN-144
A,6,5.374,A06,exp200731,GP1,TRUE,exp200731_GP1_A06,590,BPH2881,1,VAN-144
