well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id
H10,15685,168,H,10,exp190923,20000,3,exp190923_3_H10
H11,15432,168,H,11,exp190923,20000,3,exp190923_3_H11
H12,24906,168,H,12,exp190923,20000,3,exp190923_3_H12
A01,17289,174,A,01,exp190923,20000,3,exp190923_3_A01
A02,16206,174,A,02,exp190923,20000,3,exp190923_3_A02
A03,17124,174,A,03,exp190923,20000,3,exp190923_3_A03
A04,17421,174,A,04,exp190923,20000,3,exp190923_3_A04
A05,15350,174,A,05,exp190923,20000,3,exp190923_3_A05
A06,17082,174,A,06,exp190923,20000,3,exp190923_3_A06
A07,17003,174,A,07,exp190923,20000,3,exp190923_3_A07
A08,17481,174,A,08,exp190923,20000,3,exp190923_3_A08
A09,16832,174,A,09,exp190923,20000,3,exp190923_3_A09
A10,16875,174,A,10,exp190923,20000,3,exp190923_3_A10
A11,16988,174,A,11,exp190923,20000,3,exp190923_3_A11
A12,17220,174,A,12,exp190923,20000,3,exp190923_3_A12
B01,17487,174,B,01,exp190923,20000,3,exp190923_3_B01
B02,18372,174,B,02,exp190923,20000,3,exp190923_3_B02
B03,16780,174,B,03,exp190923,20000,3,exp190923_3_B03
B04,16569,174,B,04,exp190923,20000,3,exp190923_3_B04
B05,17205,174,B,05,exp190923,20000,3,exp190923_3_B05
B06,16380,174,B,06,exp190923,20000,3,exp190923_3_B06
B07,17774,174,B,07,exp190923,20000,3,exp190923_3_B07
B08,16363,174,B,08,exp190923,20000,3,exp190923_3_B08
B09,16910,174,B,09,exp190923,20000,3,exp190923_3_B09
B10,15773,174,B,10,exp190923,20000,3,exp190923_3_B10
B11,17463,174,B,11,exp190923,20000,3,exp190923_3_B11
B12,17596,174,B,12,exp190923,20000,3,exp190923_3_B12
C01,17350,174,C,01,exp190923,20000,3,exp190923_3_C01
C02,17839,174,C,02,exp190923,20000,3,exp190923_3_C02
C03,16535,174,C,03,exp190923,20000,3,exp190923_3_C03
C04,16130,174,C,04,exp190923,20000,3,exp190923_3_C04
C05,16992,174,C,05,exp190923,20000,3,exp190923_3_C05
C06,17000,174,C,06,exp190923,20000,3,exp190923_3_C06
C07,17567,174,C,07,exp190923,20000,3,exp190923_3_C07
C08,16760,174,C,08,exp190923,20000,3,exp190923_3_C08
C09,16845,174,C,09,exp190923,20000,3,exp190923_3_C09
C10,16687,174,C,10,exp190923,20000,3,exp190923_3_C10
C11,16478,174,C,11,exp190923,20000,3,exp190923_3_C11
C12,16898,174,C,12,exp190923,20000,3,exp190923_3_C12
D01,18341,174,D,01,exp190923,20000,3,exp190923_3_D01
D02,16714,174,D,02,exp190923,20000,3,exp190923_3_D02
D03,16892,174,D,03,exp190923,20000,3,exp190923_3_D03
D04,16216,174,D,04,exp190923,20000,3,exp190923_3_D04
D05,16379,174,D,05,exp190923,20000,3,exp190923_3_D05
D06,16405,174,D,06,exp190923,20000,3,exp190923_3_D06
D07,16839,174,D,07,exp190923,20000,3,exp190923_3_D07
D08,17404,174,D,08,exp190923,20000,3,exp190923_3_D08
D09,16309,174,D,09,exp190923,20000,3,exp190923_3_D09
D10,15385,174,D,10,exp190923,20000,3,exp190923_3_D10
D11,16933,174,D,11,exp190923,20000,3,exp190923_3_D11
D12,16589,174,D,12,exp190923,20000,3,exp190923_3_D12
E01,17008,174,E,01,exp190923,20000,3,exp190923_3_E01
E02,16498,174,E,02,exp190923,20000,3,exp190923_3_E02
E03,16275,174,E,03,exp190923,20000,3,exp190923_3_E03
E04,16142,174,E,04,exp190923,20000,3,exp190923_3_E04
E05,16256,174,E,05,exp190923,20000,3,exp190923_3_E05
E06,16735,174,E,06,exp190923,20000,3,exp190923_3_E06
E07,15301,174,E,07,exp190923,20000,3,exp190923_3_E07
E08,16193,174,E,08,exp190923,20000,3,exp190923_3_E08
E09,16455,174,E,09,exp190923,20000,3,exp190923_3_E09
E10,17148,174,E,10,exp190923,20000,3,exp190923_3_E10
E11,17063,174,E,11,exp190923,20000,3,exp190923_3_E11
E12,17249,174,E,12,exp190923,20000,3,exp190923_3_E12
F01,17047,174,F,01,exp190923,20000,3,exp190923_3_F01
F02,16177,174,F,02,exp190923,20000,3,exp190923_3_F02
F03,17487,174,F,03,exp190923,20000,3,exp190923_3_F03
F04,16301,174,F,04,exp190923,20000,3,exp190923_3_F04
F05,16857,174,F,05,exp190923,20000,3,exp190923_3_F05
F06,16629,174,F,06,exp190923,20000,3,exp190923_3_F06
F07,17286,174,F,07,exp190923,20000,3,exp190923_3_F07
F08,15823,174,F,08,exp190923,20000,3,exp190923_3_F08
F09,16579,174,F,09,exp190923,20000,3,exp190923_3_F09
F10,16261,174,F,10,exp190923,20000,3,exp190923_3_F10
F11,16433,174,F,11,exp190923,20000,3,exp190923_3_F11
F12,17322,174,F,12,exp190923,20000,3,exp190923_3_F12
G01,17168,174,G,01,exp190923,20000,3,exp190923_3_G01
G02,17527,174,G,02,exp190923,20000,3,exp190923_3_G02
G03,16602,174,G,03,exp190923,20000,3,exp190923_3_G03
G04,16899,174,G,04,exp190923,20000,3,exp190923_3_G04
G05,17408,174,G,05,exp190923,20000,3,exp190923_3_G05
G06,17364,174,G,06,exp190923,20000,3,exp190923_3_G06
G07,16437,174,G,07,exp190923,20000,3,exp190923_3_G07
G08,16137,174,G,08,exp190923,20000,3,exp190923_3_G08
G09,16913,174,G,09,exp190923,20000,3,exp190923_3_G09
G10,16488,174,G,10,exp190923,20000,3,exp190923_3_G10
G11,17416,174,G,11,exp190923,20000,3,exp190923_3_G11
G12,16652,174,G,12,exp190923,20000,3,exp190923_3_G12
H01,11693,174,H,01,exp190923,20000,3,exp190923_3_H01
H02,17823,174,H,02,exp190923,20000,3,exp190923_3_H02
H03,17929,174,H,03,exp190923,20000,3,exp190923_3_H03
H04,17428,174,H,04,exp190923,20000,3,exp190923_3_H04
H05,17805,174,H,05,exp190923,20000,3,exp190923_3_H05
H06,17113,174,H,06,exp190923,20000,3,exp190923_3_H06
H07,17316,174,H,07,exp190923,20000,3,exp190923_3_H07
H08,16523,174,H,08,exp190923,20000,3,exp190923_3_H08
H09,18071,174,H,09,exp190923,20000,3,exp190923_3_H09
H10,15409,174,H,10,exp190923,20000,3,exp190923_3_H10
H11,15718,174,H,11,exp190923,20000,3,exp190923_3_H11
H12,25350,174,H,12,exp190923,20000,3,exp190923_3_H12
A01,16433,180,A,01,exp190923,20000,3,exp190923_3_A01
A02,16346,180,A,02,exp190923,20000,3,exp190923_3_A02
A03,16693,180,A,03,exp190923,20000,3,exp190923_3_A03
A04,17294,180,A,04,exp190923,20000,3,exp190923_3_A04
A05,15268,180,A,05,exp190923,20000,3,exp190923_3_A05
A06,16745,180,A,06,exp190923,20000,3,exp190923_3_A06
A07,16594,180,A,07,exp190923,20000,3,exp190923_3_A07
A08,17166,180,A,08,exp190923,20000,3,exp190923_3_A08
A09,16744,180,A,09,exp190923,20000,3,exp190923_3_A09
A10,16594,180,A,10,exp190923,20000,3,exp190923_3_A10
A11,16848,180,A,11,exp190923,20000,3,exp190923_3_A11
A12,17522,180,A,12,exp190923,20000,3,exp190923_3_A12
B01,17933,180,B,01,exp190923,20000,3,exp190923_3_B01
B02,17834,180,B,02,exp190923,20000,3,exp190923_3_B02
B03,16706,180,B,03,exp190923,20000,3,exp190923_3_B03
B04,16835,180,B,04,exp190923,20000,3,exp190923_3_B04
B05,17430,180,B,05,exp190923,20000,3,exp190923_3_B05
B06,16512,180,B,06,exp190923,20000,3,exp190923_3_B06
B07,17649,180,B,07,exp190923,20000,3,exp190923_3_B07
B08,16607,180,B,08,exp190923,20000,3,exp190923_3_B08
B09,17072,180,B,09,exp190923,20000,3,exp190923_3_B09
B10,15700,180,B,10,exp190923,20000,3,exp190923_3_B10
B11,17438,180,B,11,exp190923,20000,3,exp190923_3_B11
B12,17597,180,B,12,exp190923,20000,3,exp190923_3_B12
C01,17305,180,C,01,exp190923,20000,3,exp190923_3_C01
C02,17946,180,C,02,exp190923,20000,3,exp190923_3_C02
C03,16130,180,C,03,exp190923,20000,3,exp190923_3_C03
C04,15910,180,C,04,exp190923,20000,3,exp190923_3_C04
C05,16796,180,C,05,exp190923,20000,3,exp190923_3_C05
C06,16838,180,C,06,exp190923,20000,3,exp190923_3_C06
C07,17342,180,C,07,exp190923,20000,3,exp190923_3_C07
C08,16424,180,C,08,exp190923,20000,3,exp190923_3_C08
C09,16709,180,C,09,exp190923,20000,3,exp190923_3_C09
C10,17091,180,C,10,exp190923,20000,3,exp190923_3_C10
C11,16610,180,C,11,exp190923,20000,3,exp190923_3_C11
C12,16787,180,C,12,exp190923,20000,3,exp190923_3_C12
D01,18316,180,D,01,exp190923,20000,3,exp190923_3_D01
D02,16879,180,D,02,exp190923,20000,3,exp190923_3_D02
D03,16371,180,D,03,exp190923,20000,3,exp190923_3_D03
D04,16374,180,D,04,exp190923,20000,3,exp190923_3_D04
D05,16040,180,D,05,exp190923,20000,3,exp190923_3_D05
D06,16288,180,D,06,exp190923,20000,3,exp190923_3_D06
D07,16715,180,D,07,exp190923,20000,3,exp190923_3_D07
D08,17099,180,D,08,exp190923,20000,3,exp190923_3_D08
D09,16690,180,D,09,exp190923,20000,3,exp190923_3_D09
D10,15602,180,D,10,exp190923,20000,3,exp190923_3_D10
D11,17128,180,D,11,exp190923,20000,3,exp190923_3_D11
D12,16785,180,D,12,exp190923,20000,3,exp190923_3_D12
E01,16926,180,E,01,exp190923,20000,3,exp190923_3_E01
E02,16894,180,E,02,exp190923,20000,3,exp190923_3_E02
E03,16797,180,E,03,exp190923,20000,3,exp190923_3_E03
E04,16425,180,E,04,exp190923,20000,3,exp190923_3_E04
E05,16501,180,E,05,exp190923,20000,3,exp190923_3_E05
E06,17101,180,E,06,exp190923,20000,3,exp190923_3_E06
E07,15187,180,E,07,exp190923,20000,3,exp190923_3_E07
E08,16263,180,E,08,exp190923,20000,3,exp190923_3_E08
E09,16284,180,E,09,exp190923,20000,3,exp190923_3_E09
E10,17529,180,E,10,exp190923,20000,3,exp190923_3_E10
E11,17103,180,E,11,exp190923,20000,3,exp190923_3_E11
E12,17061,180,E,12,exp190923,20000,3,exp190923_3_E12
F01,16598,180,F,01,exp190923,20000,3,exp190923_3_F01
F02,16497,180,F,02,exp190923,20000,3,exp190923_3_F02
F03,17634,180,F,03,exp190923,20000,3,exp190923_3_F03
F04,16604,180,F,04,exp190923,20000,3,exp190923_3_F04
F05,16941,180,F,05,exp190923,20000,3,exp190923_3_F05
F06,16536,180,F,06,exp190923,20000,3,exp190923_3_F06
F07,17226,180,F,07,exp190923,20000,3,exp190923_3_F07
F08,16337,180,F,08,exp190923,20000,3,exp190923_3_F08
F09,16776,180,F,09,exp190923,20000,3,exp190923_3_F09
F10,16355,180,F,10,exp190923,20000,3,exp190923_3_F10
F11,16244,180,F,11,exp190923,20000,3,exp190923_3_F11
F12,16829,180,F,12,exp190923,20000,3,exp190923_3_F12
G01,17627,180,G,01,exp190923,20000,3,exp190923_3_G01
G02,17609,180,G,02,exp190923,20000,3,exp190923_3_G02
G03,16901,180,G,03,exp190923,20000,3,exp190923_3_G03
G04,16970,180,G,04,exp190923,20000,3,exp190923_3_G04
G05,16934,180,G,05,exp190923,20000,3,exp190923_3_G05
G06,17218,180,G,06,exp190923,20000,3,exp190923_3_G06
G07,15947,180,G,07,exp190923,20000,3,exp190923_3_G07
G08,16415,180,G,08,exp190923,20000,3,exp190923_3_G08
G09,17021,180,G,09,exp190923,20000,3,exp190923_3_G09
G10,16581,180,G,10,exp190923,20000,3,exp190923_3_G10
G11,17443,180,G,11,exp190923,20000,3,exp190923_3_G11
G12,16891,180,G,12,exp190923,20000,3,exp190923_3_G12
H01,11779,180,H,01,exp190923,20000,3,exp190923_3_H01
H02,17986,180,H,02,exp190923,20000,3,exp190923_3_H02
H03,18026,180,H,03,exp190923,20000,3,exp190923_3_H03
H04,17497,180,H,04,exp190923,20000,3,exp190923_3_H04
H05,17946,180,H,05,exp190923,20000,3,exp190923_3_H05
H06,16888,180,H,06,exp190923,20000,3,exp190923_3_H06
H07,16998,180,H,07,exp190923,20000,3,exp190923_3_H07
H08,16252,180,H,08,exp190923,20000,3,exp190923_3_H08
H09,17681,180,H,09,exp190923,20000,3,exp190923_3_H09
H10,15654,180,H,10,exp190923,20000,3,exp190923_3_H10
H11,15441,180,H,11,exp190923,20000,3,exp190923_3_H11
H12,24726,180,H,12,exp190923,20000,3,exp190923_3_H12
A01,16751,186,A,01,exp190923,20000,3,exp190923_3_A01
A02,16310,186,A,02,exp190923,20000,3,exp190923_3_A02
A03,16950,186,A,03,exp190923,20000,3,exp190923_3_A03
A04,17430,186,A,04,exp190923,20000,3,exp190923_3_A04
A05,15757,186,A,05,exp190923,20000,3,exp190923_3_A05
A06,16721,186,A,06,exp190923,20000,3,exp190923_3_A06
A07,16789,186,A,07,exp190923,20000,3,exp190923_3_A07
A08,16820,186,A,08,exp190923,20000,3,exp190923_3_A08
A09,16777,186,A,09,exp190923,20000,3,exp190923_3_A09
A10,16970,186,A,10,exp190923,20000,3,exp190923_3_A10
A11,17088,186,A,11,exp190923,20000,3,exp190923_3_A11
A12,17519,186,A,12,exp190923,20000,3,exp190923_3_A12
B01,17983,186,B,01,exp190923,20000,3,exp190923_3_B01
B02,18015,186,B,02,exp190923,20000,3,exp190923_3_B02
B03,16499,186,B,03,exp190923,20000,3,exp190923_3_B03
B04,16820,186,B,04,exp190923,20000,3,exp190923_3_B04
B05,17173,186,B,05,exp190923,20000,3,exp190923_3_B05
B06,16245,186,B,06,exp190923,20000,3,exp190923_3_B06
B07,17462,186,B,07,exp190923,20000,3,exp190923_3_B07
B08,16537,186,B,08,exp190923,20000,3,exp190923_3_B08
B09,16898,186,B,09,exp190923,20000,3,exp190923_3_B09
B10,16249,186,B,10,exp190923,20000,3,exp190923_3_B10
B11,17548,186,B,11,exp190923,20000,3,exp190923_3_B11
B12,17170,186,B,12,exp190923,20000,3,exp190923_3_B12
C01,17258,186,C,01,exp190923,20000,3,exp190923_3_C01
C02,17710,186,C,02,exp190923,20000,3,exp190923_3_C02
C03,16266,186,C,03,exp190923,20000,3,exp190923_3_C03
C04,16090,186,C,04,exp190923,20000,3,exp190923_3_C04
C05,16834,186,C,05,exp190923,20000,3,exp190923_3_C05
C06,16524,186,C,06,exp190923,20000,3,exp190923_3_C06
C07,17527,186,C,07,exp190923,20000,3,exp190923_3_C07
C08,16441,186,C,08,exp190923,20000,3,exp190923_3_C08
C09,16608,186,C,09,exp190923,20000,3,exp190923_3_C09
C10,16732,186,C,10,exp190923,20000,3,exp190923_3_C10
C11,16347,186,C,11,exp190923,20000,3,exp190923_3_C11
C12,17061,186,C,12,exp190923,20000,3,exp190923_3_C12
D01,17879,186,D,01,exp190923,20000,3,exp190923_3_D01
D02,16653,186,D,02,exp190923,20000,3,exp190923_3_D02
D03,16336,186,D,03,exp190923,20000,3,exp190923_3_D03
D04,16308,186,D,04,exp190923,20000,3,exp190923_3_D04
D05,16120,186,D,05,exp190923,20000,3,exp190923_3_D05
D06,16527,186,D,06,exp190923,20000,3,exp190923_3_D06
D07,16322,186,D,07,exp190923,20000,3,exp190923_3_D07
D08,17165,186,D,08,exp190923,20000,3,exp190923_3_D08
D09,16239,186,D,09,exp190923,20000,3,exp190923_3_D09
D10,15432,186,D,10,exp190923,20000,3,exp190923_3_D10
D11,17064,186,D,11,exp190923,20000,3,exp190923_3_D11
D12,16574,186,D,12,exp190923,20000,3,exp190923_3_D12
E01,16430,186,E,01,exp190923,20000,3,exp190923_3_E01
E02,16778,186,E,02,exp190923,20000,3,exp190923_3_E02
E03,16561,186,E,03,exp190923,20000,3,exp190923_3_E03
E04,16027,186,E,04,exp190923,20000,3,exp190923_3_E04
E05,16349,186,E,05,exp190923,20000,3,exp190923_3_E05
E06,16867,186,E,06,exp190923,20000,3,exp190923_3_E06
E07,15361,186,E,07,exp190923,20000,3,exp190923_3_E07
E08,16279,186,E,08,exp190923,20000,3,exp190923_3_E08
E09,16699,186,E,09,exp190923,20000,3,exp190923_3_E09
E10,17499,186,E,10,exp190923,20000,3,exp190923_3_E10
E11,16889,186,E,11,exp190923,20000,3,exp190923_3_E11
E12,17251,186,E,12,exp190923,20000,3,exp190923_3_E12
F01,17246,186,F,01,exp190923,20000,3,exp190923_3_F01
F02,16029,186,F,02,exp190923,20000,3,exp190923_3_F02
F03,17089,186,F,03,exp190923,20000,3,exp190923_3_F03
F04,16537,186,F,04,exp190923,20000,3,exp190923_3_F04
F05,16968,186,F,05,exp190923,20000,3,exp190923_3_F05
F06,16507,186,F,06,exp190923,20000,3,exp190923_3_F06
F07,17145,186,F,07,exp190923,20000,3,exp190923_3_F07
F08,16342,186,F,08,exp190923,20000,3,exp190923_3_F08
F09,16471,186,F,09,exp190923,20000,3,exp190923_3_F09
F10,16594,186,F,10,exp190923,20000,3,exp190923_3_F10
F11,16538,186,F,11,exp190923,20000,3,exp190923_3_F11
F12,17568,186,F,12,exp190923,20000,3,exp190923_3_F12
G01,18191,186,G,01,exp190923,20000,3,exp190923_3_G01
G02,17651,186,G,02,exp190923,20000,3,exp190923_3_G02
G03,16776,186,G,03,exp190923,20000,3,exp190923_3_G03
G04,17140,186,G,04,exp190923,20000,3,exp190923_3_G04
G05,17188,186,G,05,exp190923,20000,3,exp190923_3_G05
G06,17041,186,G,06,exp190923,20000,3,exp190923_3_G06
G07,16182,186,G,07,exp190923,20000,3,exp190923_3_G07
G08,16464,186,G,08,exp190923,20000,3,exp190923_3_G08
G09,16713,186,G,09,exp190923,20000,3,exp190923_3_G09
G10,16359,186,G,10,exp190923,20000,3,exp190923_3_G10
G11,17098,186,G,11,exp190923,20000,3,exp190923_3_G11
G12,16427,186,G,12,exp190923,20000,3,exp190923_3_G12
H01,11866,186,H,01,exp190923,20000,3,exp190923_3_H01
H02,17421,186,H,02,exp190923,20000,3,exp190923_3_H02
H03,17791,186,H,03,exp190923,20000,3,exp190923_3_H03
H04,17530,186,H,04,exp190923,20000,3,exp190923_3_H04
H05,17821,186,H,05,exp190923,20000,3,exp190923_3_H05
H06,17035,186,H,06,exp190923,20000,3,exp190923_3_H06
H07,17053,186,H,07,exp190923,20000,3,exp190923_3_H07
H08,16518,186,H,08,exp190923,20000,3,exp190923_3_H08
H09,17815,186,H,09,exp190923,20000,3,exp190923_3_H09
H10,15835,186,H,10,exp190923,20000,3,exp190923_3_H10
H11,15623,186,H,11,exp190923,20000,3,exp190923_3_H11
H12,24496,186,H,12,exp190923,20000,3,exp190923_3_H12
A01,16586,192,A,01,exp190923,20000,3,exp190923_3_A01
A02,16462,192,A,02,exp190923,20000,3,exp190923_3_A02
A03,16806,192,A,03,exp190923,20000,3,exp190923_3_A03
A04,17504,192,A,04,exp190923,20000,3,exp190923_3_A04
A05,15381,192,A,05,exp190923,20000,3,exp190923_3_A05
A06,16542,192,A,06,exp190923,20000,3,exp190923_3_A06
A07,16815,192,A,07,exp190923,20000,3,exp190923_3_A07
A08,17201,192,A,08,exp190923,20000,3,exp190923_3_A08
A09,17085,192,A,09,exp190923,20000,3,exp190923_3_A09
A10,16633,192,A,10,exp190923,20000,3,exp190923_3_A10
A11,16706,192,A,11,exp190923,20000,3,exp190923_3_A11
A12,17395,192,A,12,exp190923,20000,3,exp190923_3_A12
B01,18093,192,B,01,exp190923,20000,3,exp190923_3_B01
B02,18405,192,B,02,exp190923,20000,3,exp190923_3_B02
B03,16612,192,B,03,exp190923,20000,3,exp190923_3_B03
B04,16983,192,B,04,exp190923,20000,3,exp190923_3_B04
B05,17161,192,B,05,exp190923,20000,3,exp190923_3_B05
B06,16552,192,B,06,exp190923,20000,3,exp190923_3_B06
B07,17947,192,B,07,exp190923,20000,3,exp190923_3_B07
B08,16456,192,B,08,exp190923,20000,3,exp190923_3_B08
B09,16812,192,B,09,exp190923,20000,3,exp190923_3_B09
B10,15809,192,B,10,exp190923,20000,3,exp190923_3_B10
B11,17469,192,B,11,exp190923,20000,3,exp190923_3_B11
B12,17756,192,B,12,exp190923,20000,3,exp190923_3_B12
C01,17063,192,C,01,exp190923,20000,3,exp190923_3_C01
C02,17434,192,C,02,exp190923,20000,3,exp190923_3_C02
C03,16170,192,C,03,exp190923,20000,3,exp190923_3_C03
C04,15826,192,C,04,exp190923,20000,3,exp190923_3_C04
C05,16982,192,C,05,exp190923,20000,3,exp190923_3_C05
C06,16935,192,C,06,exp190923,20000,3,exp190923_3_C06
C07,17847,192,C,07,exp190923,20000,3,exp190923_3_C07
C08,16250,192,C,08,exp190923,20000,3,exp190923_3_C08
C09,16257,192,C,09,exp190923,20000,3,exp190923_3_C09
C10,16646,192,C,10,exp190923,20000,3,exp190923_3_C10
C11,16357,192,C,11,exp190923,20000,3,exp190923_3_C11
C12,16982,192,C,12,exp190923,20000,3,exp190923_3_C12
D01,18492,192,D,01,exp190923,20000,3,exp190923_3_D01
D02,16913,192,D,02,exp190923,20000,3,exp190923_3_D02
D03,16475,192,D,03,exp190923,20000,3,exp190923_3_D03
D04,16565,192,D,04,exp190923,20000,3,exp190923_3_D04
D05,16175,192,D,05,exp190923,20000,3,exp190923_3_D05
D06,16678,192,D,06,exp190923,20000,3,exp190923_3_D06
D07,16898,192,D,07,exp190923,20000,3,exp190923_3_D07
D08,17115,192,D,08,exp190923,20000,3,exp190923_3_D08
D09,16405,192,D,09,exp190923,20000,3,exp190923_3_D09
D10,15296,192,D,10,exp190923,20000,3,exp190923_3_D10
D11,17135,192,D,11,exp190923,20000,3,exp190923_3_D11
D12,16558,192,D,12,exp190923,20000,3,exp190923_3_D12
E01,16657,192,E,01,exp190923,20000,3,exp190923_3_E01
E02,16613,192,E,02,exp190923,20000,3,exp190923_3_E02
E03,16779,192,E,03,exp190923,20000,3,exp190923_3_E03
E04,16263,192,E,04,exp190923,20000,3,exp190923_3_E04
E05,16039,192,E,05,exp190923,20000,3,exp190923_3_E05
E06,16754,192,E,06,exp190923,20000,3,exp190923_3_E06
E07,15178,192,E,07,exp190923,20000,3,exp190923_3_E07
E08,16005,192,E,08,exp190923,20000,3,exp190923_3_E08
E09,16454,192,E,09,exp190923,20000,3,exp190923_3_E09
E10,17621,192,E,10,exp190923,20000,3,exp190923_3_E10
E11,17002,192,E,11,exp190923,20000,3,exp190923_3_E11
E12,17490,192,E,12,exp190923,20000,3,exp190923_3_E12
F01,17213,192,F,01,exp190923,20000,3,exp190923_3_F01
F02,16358,192,F,02,exp190923,20000,3,exp190923_3_F02
F03,17725,192,F,03,exp190923,20000,3,exp190923_3_F03
F04,16463,192,F,04,exp190923,20000,3,exp190923_3_F04
F05,17016,192,F,05,exp190923,20000,3,exp190923_3_F05
F06,16280,192,F,06,exp190923,20000,3,exp190923_3_F06
F07,17262,192,F,07,exp190923,20000,3,exp190923_3_F07
F08,16314,192,F,08,exp190923,20000,3,exp190923_3_F08
F09,16586,192,F,09,exp190923,20000,3,exp190923_3_F09
F10,16657,192,F,10,exp190923,20000,3,exp190923_3_F10
F11,16503,192,F,11,exp190923,20000,3,exp190923_3_F11
F12,17530,192,F,12,exp190923,20000,3,exp190923_3_F12
G01,17606,192,G,01,exp190923,20000,3,exp190923_3_G01
G02,17454,192,G,02,exp190923,20000,3,exp190923_3_G02
G03,16779,192,G,03,exp190923,20000,3,exp190923_3_G03
G04,17089,192,G,04,exp190923,20000,3,exp190923_3_G04
G05,17465,192,G,05,exp190923,20000,3,exp190923_3_G05
G06,16960,192,G,06,exp190923,20000,3,exp190923_3_G06
G07,16614,192,G,07,exp190923,20000,3,exp190923_3_G07
G08,16252,192,G,08,exp190923,20000,3,exp190923_3_G08
G09,16646,192,G,09,exp190923,20000,3,exp190923_3_G09
G10,16515,192,G,10,exp190923,20000,3,exp190923_3_G10
G11,17285,192,G,11,exp190923,20000,3,exp190923_3_G11
G12,16679,192,G,12,exp190923,20000,3,exp190923_3_G12
H01,11809,192,H,01,exp190923,20000,3,exp190923_3_H01
H02,17445,192,H,02,exp190923,20000,3,exp190923_3_H02
H03,17895,192,H,03,exp190923,20000,3,exp190923_3_H03
H04,17465,192,H,04,exp190923,20000,3,exp190923_3_H04
H05,17824,192,H,05,exp190923,20000,3,exp190923_3_H05
H06,17233,192,H,06,exp190923,20000,3,exp190923_3_H06
H07,16898,192,H,07,exp190923,20000,3,exp190923_3_H07
H08,16403,192,H,08,exp190923,20000,3,exp190923_3_H08
H09,17487,192,H,09,exp190923,20000,3,exp190923_3_H09
H10,15287,192,H,10,exp190923,20000,3,exp190923_3_H10
H11,15341,192,H,11,exp190923,20000,3,exp190923_3_H11
H12,24649,192,H,12,exp190923,20000,3,exp190923_3_H12
A01,16480,198,A,01,exp190923,20000,3,exp190923_3_A01
A02,16389,198,A,02,exp190923,20000,3,exp190923_3_A02
A03,16648,198,A,03,exp190923,20000,3,exp190923_3_A03
A04,17040,198,A,04,exp190923,20000,3,exp190923_3_A04
A05,15366,198,A,05,exp190923,20000,3,exp190923_3_A05
A06,16729,198,A,06,exp190923,20000,3,exp190923_3_A06
A07,16713,198,A,07,exp190923,20000,3,exp190923_3_A07
A08,17020,198,A,08,exp190923,20000,3,exp190923_3_A08
A09,16843,198,A,09,exp190923,20000,3,exp190923_3_A09
A10,17180,198,A,10,exp190923,20000,3,exp190923_3_A10
A11,17146,198,A,11,exp190923,20000,3,exp190923_3_A11
A12,17427,198,A,12,exp190923,20000,3,exp190923_3_A12
B01,19116,198,B,01,exp190923,20000,3,exp190923_3_B01
B02,18298,198,B,02,exp190923,20000,3,exp190923_3_B02
B03,17007,198,B,03,exp190923,20000,3,exp190923_3_B03
B04,17019,198,B,04,exp190923,20000,3,exp190923_3_B04
B05,16962,198,B,05,exp190923,20000,3,exp190923_3_B05
B06,16489,198,B,06,exp190923,20000,3,exp190923_3_B06
B07,17669,198,B,07,exp190923,20000,3,exp190923_3_B07
B08,16255,198,B,08,exp190923,20000,3,exp190923_3_B08
B09,16963,198,B,09,exp190923,20000,3,exp190923_3_B09
B10,16059,198,B,10,exp190923,20000,3,exp190923_3_B10
B11,17337,198,B,11,exp190923,20000,3,exp190923_3_B11
B12,17154,198,B,12,exp190923,20000,3,exp190923_3_B12
C01,17086,198,C,01,exp190923,20000,3,exp190923_3_C01
C02,17729,198,C,02,exp190923,20000,3,exp190923_3_C02
C03,16589,198,C,03,exp190923,20000,3,exp190923_3_C03
