well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,strain_group
C03,C,3,0.614,FALSE,exp210324,GPV1,exp210324_GPV1_C03,270,NE46,NEBRASKA
C03,C,3,0.643,FALSE,exp210324,GPV1,exp210324_GPV1_C03,280,NE46,NEBRASKA
C03,C,3,0.681,FALSE,exp210324,GPV1,exp210324_GPV1_C03,290,NE46,NEBRASKA
C03,C,3,0.711,FALSE,exp210324,GPV1,exp210324_GPV1_C03,300,NE46,NEBRASKA
C03,C,3,0.748,FALSE,exp210324,GPV1,exp210324_GPV1_C03,310,NE46,NEBRASKA
C03,C,3,0.797,FALSE,exp210324,GPV1,exp210324_GPV1_C03,320,NE46,NEBRASKA
C03,C,3,0.829,FALSE,exp210324,GPV1,exp210324_GPV1_C03,330,NE46,NEBRASKA
C03,C,3,0.87,FALSE,exp210324,GPV1,exp210324_GPV1_C03,340,NE46,NEBRASKA
C03,C,3,0.903,FALSE,exp210324,GPV1,exp210324_GPV1_C03,350,NE46,NEBRASKA
C03,C,3,0.939,FALSE,exp210324,GPV1,exp210324_GPV1_C03,360,NE46,NEBRASKA
C03,C,3,0.952,FALSE,exp210324,GPV1,exp210324_GPV1_C03,370,NE46,NEBRASKA
C03,C,3,0.975,FALSE,exp210324,GPV1,exp210324_GPV1_C03,380,NE46,NEBRASKA
C03,C,3,0.994,FALSE,exp210324,GPV1,exp210324_GPV1_C03,390,NE46,NEBRASKA
C03,C,3,1.004,FALSE,exp210324,GPV1,exp210324_GPV1_C03,400,NE46,NEBRASKA
C03,C,3,1.001,FALSE,exp210324,GPV1,exp210324_GPV1_C03,410,NE46,NEBRASKA
C03,C,3,1.034,FALSE,exp210324,GPV1,exp210324_GPV1_C03,420,NE46,NEBRASKA
C03,C,3,1.029,FALSE,exp210324,GPV1,exp210324_GPV1_C03,430,NE46,NEBRASKA
C03,C,3,1.035,FALSE,exp210324,GPV1,exp210324_GPV1_C03,440,NE46,NEBRASKA
C03,C,3,1.049,FALSE,exp210324,GPV1,exp210324_GPV1_C03,450,NE46,NEBRASKA
C03,C,3,1.057,FALSE,exp210324,GPV1,exp210324_GPV1_C03,460,NE46,NEBRASKA
C03,C,3,1.07,FALSE,exp210324,GPV1,exp210324_GPV1_C03,470,NE46,NEBRASKA
C03,C,3,1.073,FALSE,exp210324,GPV1,exp210324_GPV1_C03,480,NE46,NEBRASKA
C03,C,3,1.084,FALSE,exp210324,GPV1,exp210324_GPV1_C03,490,NE46,NEBRASKA
C03,C,3,1.086,FALSE,exp210324,GPV1,exp210324_GPV1_C03,500,NE46,NEBRASKA
C03,C,3,1.086,FALSE,exp210324,GPV1,exp210324_GPV1_C03,510,NE46,NEBRASKA
C03,C,3,1.089,FALSE,exp210324,GPV1,exp210324_GPV1_C03,520,NE46,NEBRASKA
C03,C,3,1.102,FALSE,exp210324,GPV1,exp210324_GPV1_C03,530,NE46,NEBRASKA
C03,C,3,1.101,FALSE,exp210324,GPV1,exp210324_GPV1_C03,540,NE46,NEBRASKA
C03,C,3,1.102,FALSE,exp210324,GPV1,exp210324_GPV1_C03,550,NE46,NEBRASKA
C03,C,3,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_C03,560,NE46,NEBRASKA
C03,C,3,1.11,FALSE,exp210324,GPV1,exp210324_GPV1_C03,570,NE46,NEBRASKA
C03,C,3,1.122,FALSE,exp210324,GPV1,exp210324_GPV1_C03,580,NE46,NEBRASKA
C03,C,3,1.113,FALSE,exp210324,GPV1,exp210324_GPV1_C03,590,NE46,NEBRASKA
C03,C,3,1.113,FALSE,exp210324,GPV1,exp210324_GPV1_C03,600,NE46,NEBRASKA
C03,C,3,1.107,FALSE,exp210324,GPV1,exp210324_GPV1_C03,610,NE46,NEBRASKA
C03,C,3,1.126,FALSE,exp210324,GPV1,exp210324_GPV1_C03,620,NE46,NEBRASKA
C03,C,3,1.129,FALSE,exp210324,GPV1,exp210324_GPV1_C03,630,NE46,NEBRASKA
C03,C,3,1.131,FALSE,exp210324,GPV1,exp210324_GPV1_C03,640,NE46,NEBRASKA
C03,C,3,1.121,FALSE,exp210324,GPV1,exp210324_GPV1_C03,650,NE46,NEBRASKA
C03,C,3,1.133,FALSE,exp210324,GPV1,exp210324_GPV1_C03,660,NE46,NEBRASKA
C03,C,3,1.129,FALSE,exp210324,GPV1,exp210324_GPV1_C03,670,NE46,NEBRASKA
C03,C,3,1.136,FALSE,exp210324,GPV1,exp210324_GPV1_C03,680,NE46,NEBRASKA
C03,C,3,1.132,FALSE,exp210324,GPV1,exp210324_GPV1_C03,690,NE46,NEBRASKA
C03,C,3,1.134,FALSE,exp210324,GPV1,exp210324_GPV1_C03,700,NE46,NEBRASKA
C03,C,3,1.141,FALSE,exp210324,GPV1,exp210324_GPV1_C03,710,NE46,NEBRASKA
C03,C,3,1.151,FALSE,exp210324,GPV1,exp210324_GPV1_C03,720,NE46,NEBRASKA
C03,C,3,1.144,FALSE,exp210324,GPV1,exp210324_GPV1_C03,730,NE46,NEBRASKA
C03,C,3,1.156,FALSE,exp210324,GPV1,exp210324_GPV1_C03,740,NE46,NEBRASKA
C03,C,3,1.158,FALSE,exp210324,GPV1,exp210324_GPV1_C03,750,NE46,NEBRASKA
C03,C,3,1.163,FALSE,exp210324,GPV1,exp210324_GPV1_C03,760,NE46,NEBRASKA
C03,C,3,1.151,FALSE,exp210324,GPV1,exp210324_GPV1_C03,770,NE46,NEBRASKA
C03,C,3,1.155,FALSE,exp210324,GPV1,exp210324_GPV1_C03,780,NE46,NEBRASKA
C03,C,3,1.164,FALSE,exp210324,GPV1,exp210324_GPV1_C03,790,NE46,NEBRASKA
C03,C,3,1.157,FALSE,exp210324,GPV1,exp210324_GPV1_C03,800,NE46,NEBRASKA
C03,C,3,1.16,FALSE,exp210324,GPV1,exp210324_GPV1_C03,810,NE46,NEBRASKA
C03,C,3,1.172,FALSE,exp210324,GPV1,exp210324_GPV1_C03,820,NE46,NEBRASKA
C03,C,3,1.177,FALSE,exp210324,GPV1,exp210324_GPV1_C03,830,NE46,NEBRASKA
C03,C,3,1.173,FALSE,exp210324,GPV1,exp210324_GPV1_C03,840,NE46,NEBRASKA
C03,C,3,1.169,FALSE,exp210324,GPV1,exp210324_GPV1_C03,850,NE46,NEBRASKA
C03,C,3,1.185,FALSE,exp210324,GPV1,exp210324_GPV1_C03,860,NE46,NEBRASKA
C03,C,3,1.197,FALSE,exp210324,GPV1,exp210324_GPV1_C03,870,NE46,NEBRASKA
C03,C,3,1.189,FALSE,exp210324,GPV1,exp210324_GPV1_C03,880,NE46,NEBRASKA
C03,C,3,1.181,FALSE,exp210324,GPV1,exp210324_GPV1_C03,890,NE46,NEBRASKA
C03,C,3,1.187,FALSE,exp210324,GPV1,exp210324_GPV1_C03,900,NE46,NEBRASKA
C03,C,3,1.191,FALSE,exp210324,GPV1,exp210324_GPV1_C03,910,NE46,NEBRASKA
C03,C,3,1.196,FALSE,exp210324,GPV1,exp210324_GPV1_C03,920,NE46,NEBRASKA
C03,C,3,1.19,FALSE,exp210324,GPV1,exp210324_GPV1_C03,930,NE46,NEBRASKA
C03,C,3,1.192,FALSE,exp210324,GPV1,exp210324_GPV1_C03,940,NE46,NEBRASKA
C03,C,3,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_C03,950,NE46,NEBRASKA
C03,C,3,1.188,FALSE,exp210324,GPV1,exp210324_GPV1_C03,960,NE46,NEBRASKA
C03,C,3,1.185,FALSE,exp210324,GPV1,exp210324_GPV1_C03,970,NE46,NEBRASKA
C03,C,3,1.182,FALSE,exp210324,GPV1,exp210324_GPV1_C03,980,NE46,NEBRASKA
C03,C,3,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_C03,990,NE46,NEBRASKA
C03,C,3,1.225,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1000,NE46,NEBRASKA
C03,C,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1010,NE46,NEBRASKA
C03,C,3,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1020,NE46,NEBRASKA
C03,C,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1030,NE46,NEBRASKA
C03,C,3,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1040,NE46,NEBRASKA
C03,C,3,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1050,NE46,NEBRASKA
C03,C,3,1.228,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1060,NE46,NEBRASKA
C03,C,3,1.218,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1070,NE46,NEBRASKA
C03,C,3,1.213,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1080,NE46,NEBRASKA
C03,C,3,1.227,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1090,NE46,NEBRASKA
C03,C,3,1.206,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1100,NE46,NEBRASKA
C03,C,3,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1110,NE46,NEBRASKA
C03,C,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1120,NE46,NEBRASKA
C03,C,3,1.211,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1130,NE46,NEBRASKA
C03,C,3,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1140,NE46,NEBRASKA
C03,C,3,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1150,NE46,NEBRASKA
C03,C,3,1.219,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1160,NE46,NEBRASKA
C03,C,3,1.235,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1170,NE46,NEBRASKA
C03,C,3,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1180,NE46,NEBRASKA
C03,C,3,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_C03,1190,NE46,NEBRASKA
C04,C,4,0.514,FALSE,exp210324,GPV1,exp210324_GPV1_C04,0,NE573,NEBRASKA
C04,C,4,0.512,FALSE,exp210324,GPV1,exp210324_GPV1_C04,10,NE573,NEBRASKA
C04,C,4,0.511,FALSE,exp210324,GPV1,exp210324_GPV1_C04,20,NE573,NEBRASKA
C04,C,4,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_C04,30,NE573,NEBRASKA
C04,C,4,0.504,FALSE,exp210324,GPV1,exp210324_GPV1_C04,40,NE573,NEBRASKA
C04,C,4,0.502,FALSE,exp210324,GPV1,exp210324_GPV1_C04,50,NE573,NEBRASKA
C04,C,4,0.506,FALSE,exp210324,GPV1,exp210324_GPV1_C04,60,NE573,NEBRASKA
C04,C,4,0.486,FALSE,exp210324,GPV1,exp210324_GPV1_C04,70,NE573,NEBRASKA
C04,C,4,0.509,FALSE,exp210324,GPV1,exp210324_GPV1_C04,80,NE573,NEBRASKA
C04,C,4,0.505,FALSE,exp210324,GPV1,exp210324_GPV1_C04,90,NE573,NEBRASKA
C04,C,4,0.51,FALSE,exp210324,GPV1,exp210324_GPV1_C04,100,NE573,NEBRASKA
C04,C,4,0.511,FALSE,exp210324,GPV1,exp210324_GPV1_C04,110,NE573,NEBRASKA
C04,C,4,0.506,FALSE,exp210324,GPV1,exp210324_GPV1_C04,120,NE573,NEBRASKA
C04,C,4,0.51,FALSE,exp210324,GPV1,exp210324_GPV1_C04,130,NE573,NEBRASKA
C04,C,4,0.506,FALSE,exp210324,GPV1,exp210324_GPV1_C04,140,NE573,NEBRASKA
C04,C,4,0.518,FALSE,exp210324,GPV1,exp210324_GPV1_C04,150,NE573,NEBRASKA
C04,C,4,0.517,FALSE,exp210324,GPV1,exp210324_GPV1_C04,160,NE573,NEBRASKA
C04,C,4,0.523,FALSE,exp210324,GPV1,exp210324_GPV1_C04,170,NE573,NEBRASKA
C04,C,4,0.532,FALSE,exp210324,GPV1,exp210324_GPV1_C04,180,NE573,NEBRASKA
C04,C,4,0.529,FALSE,exp210324,GPV1,exp210324_GPV1_C04,190,NE573,NEBRASKA
C04,C,4,0.547,FALSE,exp210324,GPV1,exp210324_GPV1_C04,200,NE573,NEBRASKA
C04,C,4,0.549,FALSE,exp210324,GPV1,exp210324_GPV1_C04,210,NE573,NEBRASKA
C04,C,4,0.554,FALSE,exp210324,GPV1,exp210324_GPV1_C04,220,NE573,NEBRASKA
C04,C,4,0.58,FALSE,exp210324,GPV1,exp210324_GPV1_C04,230,NE573,NEBRASKA
C04,C,4,0.604,FALSE,exp210324,GPV1,exp210324_GPV1_C04,240,NE573,NEBRASKA
C04,C,4,0.625,FALSE,exp210324,GPV1,exp210324_GPV1_C04,250,NE573,NEBRASKA
C04,C,4,0.671,FALSE,exp210324,GPV1,exp210324_GPV1_C04,260,NE573,NEBRASKA
C04,C,4,0.688,FALSE,exp210324,GPV1,exp210324_GPV1_C04,270,NE573,NEBRASKA
C04,C,4,0.724,FALSE,exp210324,GPV1,exp210324_GPV1_C04,280,NE573,NEBRASKA
C04,C,4,0.764,FALSE,exp210324,GPV1,exp210324_GPV1_C04,290,NE573,NEBRASKA
C04,C,4,0.803,FALSE,exp210324,GPV1,exp210324_GPV1_C04,300,NE573,NEBRASKA
C04,C,4,0.846,FALSE,exp210324,GPV1,exp210324_GPV1_C04,310,NE573,NEBRASKA
C04,C,4,0.89,FALSE,exp210324,GPV1,exp210324_GPV1_C04,320,NE573,NEBRASKA
C04,C,4,0.916,FALSE,exp210324,GPV1,exp210324_GPV1_C04,330,NE573,NEBRASKA
C04,C,4,0.945,FALSE,exp210324,GPV1,exp210324_GPV1_C04,340,NE573,NEBRASKA
C04,C,4,0.967,FALSE,exp210324,GPV1,exp210324_GPV1_C04,350,NE573,NEBRASKA
C04,C,4,0.987,FALSE,exp210324,GPV1,exp210324_GPV1_C04,360,NE573,NEBRASKA
C04,C,4,1.003,FALSE,exp210324,GPV1,exp210324_GPV1_C04,370,NE573,NEBRASKA
C04,C,4,1.02,FALSE,exp210324,GPV1,exp210324_GPV1_C04,380,NE573,NEBRASKA
C04,C,4,1.023,FALSE,exp210324,GPV1,exp210324_GPV1_C04,390,NE573,NEBRASKA
C04,C,4,1.026,FALSE,exp210324,GPV1,exp210324_GPV1_C04,400,NE573,NEBRASKA
C04,C,4,1.035,FALSE,exp210324,GPV1,exp210324_GPV1_C04,410,NE573,NEBRASKA
C04,C,4,1.056,FALSE,exp210324,GPV1,exp210324_GPV1_C04,420,NE573,NEBRASKA
C04,C,4,1.065,FALSE,exp210324,GPV1,exp210324_GPV1_C04,430,NE573,NEBRASKA
C04,C,4,1.068,FALSE,exp210324,GPV1,exp210324_GPV1_C04,440,NE573,NEBRASKA
C04,C,4,1.076,FALSE,exp210324,GPV1,exp210324_GPV1_C04,450,NE573,NEBRASKA
C04,C,4,1.081,FALSE,exp210324,GPV1,exp210324_GPV1_C04,460,NE573,NEBRASKA
C04,C,4,1.088,FALSE,exp210324,GPV1,exp210324_GPV1_C04,470,NE573,NEBRASKA
C04,C,4,1.093,FALSE,exp210324,GPV1,exp210324_GPV1_C04,480,NE573,NEBRASKA
C04,C,4,1.104,FALSE,exp210324,GPV1,exp210324_GPV1_C04,490,NE573,NEBRASKA
C04,C,4,1.105,FALSE,exp210324,GPV1,exp210324_GPV1_C04,500,NE573,NEBRASKA
C04,C,4,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_C04,510,NE573,NEBRASKA
C04,C,4,1.114,FALSE,exp210324,GPV1,exp210324_GPV1_C04,520,NE573,NEBRASKA
C04,C,4,1.126,FALSE,exp210324,GPV1,exp210324_GPV1_C04,530,NE573,NEBRASKA
C04,C,4,1.119,FALSE,exp210324,GPV1,exp210324_GPV1_C04,540,NE573,NEBRASKA
C04,C,4,1.121,FALSE,exp210324,GPV1,exp210324_GPV1_C04,550,NE573,NEBRASKA
C04,C,4,1.122,FALSE,exp210324,GPV1,exp210324_GPV1_C04,560,NE573,NEBRASKA
C04,C,4,1.125,FALSE,exp210324,GPV1,exp210324_GPV1_C04,570,NE573,NEBRASKA
C04,C,4,1.136,FALSE,exp210324,GPV1,exp210324_GPV1_C04,580,NE573,NEBRASKA
C04,C,4,1.132,FALSE,exp210324,GPV1,exp210324_GPV1_C04,590,NE573,NEBRASKA
C04,C,4,1.132,FALSE,exp210324,GPV1,exp210324_GPV1_C04,600,NE573,NEBRASKA
C04,C,4,1.135,FALSE,exp210324,GPV1,exp210324_GPV1_C04,610,NE573,NEBRASKA
C04,C,4,1.134,FALSE,exp210324,GPV1,exp210324_GPV1_C04,620,NE573,NEBRASKA
C04,C,4,1.138,FALSE,exp210324,GPV1,exp210324_GPV1_C04,630,NE573,NEBRASKA
C04,C,4,1.144,FALSE,exp210324,GPV1,exp210324_GPV1_C04,640,NE573,NEBRASKA
C04,C,4,1.139,FALSE,exp210324,GPV1,exp210324_GPV1_C04,650,NE573,NEBRASKA
C04,C,4,1.144,FALSE,exp210324,GPV1,exp210324_GPV1_C04,660,NE573,NEBRASKA
C04,C,4,1.144,FALSE,exp210324,GPV1,exp210324_GPV1_C04,670,NE573,NEBRASKA
C04,C,4,1.149,FALSE,exp210324,GPV1,exp210324_GPV1_C04,680,NE573,NEBRASKA
C04,C,4,1.156,FALSE,exp210324,GPV1,exp210324_GPV1_C04,690,NE573,NEBRASKA
C04,C,4,1.153,FALSE,exp210324,GPV1,exp210324_GPV1_C04,700,NE573,NEBRASKA
C04,C,4,1.16,FALSE,exp210324,GPV1,exp210324_GPV1_C04,710,NE573,NEBRASKA
C04,C,4,1.163,FALSE,exp210324,GPV1,exp210324_GPV1_C04,720,NE573,NEBRASKA
C04,C,4,1.171,FALSE,exp210324,GPV1,exp210324_GPV1_C04,730,NE573,NEBRASKA
C04,C,4,1.175,FALSE,exp210324,GPV1,exp210324_GPV1_C04,740,NE573,NEBRASKA
C04,C,4,1.178,FALSE,exp210324,GPV1,exp210324_GPV1_C04,750,NE573,NEBRASKA
C04,C,4,1.177,FALSE,exp210324,GPV1,exp210324_GPV1_C04,760,NE573,NEBRASKA
C04,C,4,1.177,FALSE,exp210324,GPV1,exp210324_GPV1_C04,770,NE573,NEBRASKA
C04,C,4,1.174,FALSE,exp210324,GPV1,exp210324_GPV1_C04,780,NE573,NEBRASKA
C04,C,4,1.186,FALSE,exp210324,GPV1,exp210324_GPV1_C04,790,NE573,NEBRASKA
C04,C,4,1.182,FALSE,exp210324,GPV1,exp210324_GPV1_C04,800,NE573,NEBRASKA
C04,C,4,1.192,FALSE,exp210324,GPV1,exp210324_GPV1_C04,810,NE573,NEBRASKA
C04,C,4,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_C04,820,NE573,NEBRASKA
C04,C,4,1.202,FALSE,exp210324,GPV1,exp210324_GPV1_C04,830,NE573,NEBRASKA
C04,C,4,1.201,FALSE,exp210324,GPV1,exp210324_GPV1_C04,840,NE573,NEBRASKA
C04,C,4,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_C04,850,NE573,NEBRASKA
C04,C,4,1.203,FALSE,exp210324,GPV1,exp210324_GPV1_C04,860,NE573,NEBRASKA
C04,C,4,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_C04,870,NE573,NEBRASKA
C04,C,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_C04,880,NE573,NEBRASKA
C04,C,4,1.204,FALSE,exp210324,GPV1,exp210324_GPV1_C04,890,NE573,NEBRASKA
C04,C,4,1.203,FALSE,exp210324,GPV1,exp210324_GPV1_C04,900,NE573,NEBRASKA
C04,C,4,1.201,FALSE,exp210324,GPV1,exp210324_GPV1_C04,910,NE573,NEBRASKA
C04,C,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_C04,920,NE573,NEBRASKA
C04,C,4,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_C04,930,NE573,NEBRASKA
C04,C,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_C04,940,NE573,NEBRASKA
C04,C,4,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_C04,950,NE573,NEBRASKA
C04,C,4,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_C04,960,NE573,NEBRASKA
C04,C,4,1.209,FALSE,exp210324,GPV1,exp210324_GPV1_C04,970,NE573,NEBRASKA
C04,C,4,1.203,FALSE,exp210324,GPV1,exp210324_GPV1_C04,980,NE573,NEBRASKA
C04,C,4,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_C04,990,NE573,NEBRASKA
C04,C,4,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1000,NE573,NEBRASKA
C04,C,4,1.206,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1010,NE573,NEBRASKA
C04,C,4,1.209,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1020,NE573,NEBRASKA
C04,C,4,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1030,NE573,NEBRASKA
C04,C,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1040,NE573,NEBRASKA
C04,C,4,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1050,NE573,NEBRASKA
C04,C,4,1.241,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1060,NE573,NEBRASKA
C04,C,4,1.248,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1070,NE573,NEBRASKA
C04,C,4,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1080,NE573,NEBRASKA
C04,C,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1090,NE573,NEBRASKA
C04,C,4,1.227,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1100,NE573,NEBRASKA
C04,C,4,1.233,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1110,NE573,NEBRASKA
C04,C,4,1.236,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1120,NE573,NEBRASKA
C04,C,4,1.237,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1130,NE573,NEBRASKA
C04,C,4,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1140,NE573,NEBRASKA
C04,C,4,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1150,NE573,NEBRASKA
C04,C,4,1.23,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1160,NE573,NEBRASKA
C04,C,4,1.237,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1170,NE573,NEBRASKA
C04,C,4,1.219,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1180,NE573,NEBRASKA
C04,C,4,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_C04,1190,NE573,NEBRASKA
C05,C,5,0.502,FALSE,exp210324,GPV1,exp210324_GPV1_C05,0,NE1671,NEBRASKA
C05,C,5,0.494,FALSE,exp210324,GPV1,exp210324_GPV1_C05,10,NE1671,NEBRASKA
C05,C,5,0.492,FALSE,exp210324,GPV1,exp210324_GPV1_C05,20,NE1671,NEBRASKA
C05,C,5,0.481,FALSE,exp210324,GPV1,exp210324_GPV1_C05,30,NE1671,NEBRASKA
C05,C,5,0.49,FALSE,exp210324,GPV1,exp210324_GPV1_C05,40,NE1671,NEBRASKA
C05,C,5,0.498,FALSE,exp210324,GPV1,exp210324_GPV1_C05,50,NE1671,NEBRASKA
C05,C,5,0.489,FALSE,exp210324,GPV1,exp210324_GPV1_C05,60,NE1671,NEBRASKA
C05,C,5,0.486,FALSE,exp210324,GPV1,exp210324_GPV1_C05,70,NE1671,NEBRASKA
C05,C,5,0.491,FALSE,exp210324,GPV1,exp210324_GPV1_C05,80,NE1671,NEBRASKA
C05,C,5,0.491,FALSE,exp210324,GPV1,exp210324_GPV1_C05,90,NE1671,NEBRASKA
C05,C,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_C05,100,NE1671,NEBRASKA
C05,C,5,0.494,FALSE,exp210324,GPV1,exp210324_GPV1_C05,110,NE1671,NEBRASKA
C05,C,5,0.486,FALSE,exp210324,GPV1,exp210324_GPV1_C05,120,NE1671,NEBRASKA
C05,C,5,0.496,FALSE,exp210324,GPV1,exp210324_GPV1_C05,130,NE1671,NEBRASKA
C05,C,5,0.476,FALSE,exp210324,GPV1,exp210324_GPV1_C05,140,NE1671,NEBRASKA
C05,C,5,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_C05,150,NE1671,NEBRASKA
C05,C,5,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_C05,160,NE1671,NEBRASKA
C05,C,5,0.492,FALSE,exp210324,GPV1,exp210324_GPV1_C05,170,NE1671,NEBRASKA
C05,C,5,0.501,FALSE,exp210324,GPV1,exp210324_GPV1_C05,180,NE1671,NEBRASKA
C05,C,5,0.483,FALSE,exp210324,GPV1,exp210324_GPV1_C05,190,NE1671,NEBRASKA
C05,C,5,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_C05,200,NE1671,NEBRASKA
C05,C,5,0.498,FALSE,exp210324,GPV1,exp210324_GPV1_C05,210,NE1671,NEBRASKA
C05,C,5,0.481,FALSE,exp210324,GPV1,exp210324_GPV1_C05,220,NE1671,NEBRASKA
C05,C,5,0.496,FALSE,exp210324,GPV1,exp210324_GPV1_C05,230,NE1671,NEBRASKA
C05,C,5,0.501,FALSE,exp210324,GPV1,exp210324_GPV1_C05,240,NE1671,NEBRASKA
C05,C,5,0.503,FALSE,exp210324,GPV1,exp210324_GPV1_C05,250,NE1671,NEBRASKA
C05,C,5,0.508,FALSE,exp210324,GPV1,exp210324_GPV1_C05,260,NE1671,NEBRASKA
C05,C,5,0.505,FALSE,exp210324,GPV1,exp210324_GPV1_C05,270,NE1671,NEBRASKA
C05,C,5,0.512,FALSE,exp210324,GPV1,exp210324_GPV1_C05,280,NE1671,NEBRASKA
C05,C,5,0.519,FALSE,exp210324,GPV1,exp210324_GPV1_C05,290,NE1671,NEBRASKA
C05,C,5,0.504,FALSE,exp210324,GPV1,exp210324_GPV1_C05,300,NE1671,NEBRASKA
C05,C,5,0.535,FALSE,exp210324,GPV1,exp210324_GPV1_C05,310,NE1671,NEBRASKA
C05,C,5,0.553,FALSE,exp210324,GPV1,exp210324_GPV1_C05,320,NE1671,NEBRASKA
C05,C,5,0.56,FALSE,exp210324,GPV1,exp210324_GPV1_C05,330,NE1671,NEBRASKA
C05,C,5,0.589,FALSE,exp210324,GPV1,exp210324_GPV1_C05,340,NE1671,NEBRASKA
C05,C,5,0.618,FALSE,exp210324,GPV1,exp210324_GPV1_C05,350,NE1671,NEBRASKA
C05,C,5,0.645,FALSE,exp210324,GPV1,exp210324_GPV1_C05,360,NE1671,NEBRASKA
C05,C,5,0.673,FALSE,exp210324,GPV1,exp210324_GPV1_C05,370,NE1671,NEBRASKA
C05,C,5,0.712,FALSE,exp210324,GPV1,exp210324_GPV1_C05,380,NE1671,NEBRASKA
C05,C,5,0.748,FALSE,exp210324,GPV1,exp210324_GPV1_C05,390,NE1671,NEBRASKA
C05,C,5,0.798,FALSE,exp210324,GPV1,exp210324_GPV1_C05,400,NE1671,NEBRASKA
C05,C,5,0.828,FALSE,exp210324,GPV1,exp210324_GPV1_C05,410,NE1671,NEBRASKA
C05,C,5,0.873,FALSE,exp210324,GPV1,exp210324_GPV1_C05,420,NE1671,NEBRASKA
C05,C,5,0.914,FALSE,exp210324,GPV1,exp210324_GPV1_C05,430,NE1671,NEBRASKA
C05,C,5,0.929,FALSE,exp210324,GPV1,exp210324_GPV1_C05,440,NE1671,NEBRASKA
C05,C,5,0.952,FALSE,exp210324,GPV1,exp210324_GPV1_C05,450,NE1671,NEBRASKA
C05,C,5,0.967,FALSE,exp210324,GPV1,exp210324_GPV1_C05,460,NE1671,NEBRASKA
C05,C,5,0.98,FALSE,exp210324,GPV1,exp210324_GPV1_C05,470,NE1671,NEBRASKA
