well,sample,wave_length,time,OD,timepoint
B11,Sample X23,WL493,1212,37861,1212
B12,Sample X24,WL493,1212,39108,1212
C01,Sample X25,WL493,1212,36251,1212
C02,Sample X26,WL493,1212,35922,1212
C03,Sample X27,WL493,1212,37293,1212
C04,Sample X28,WL493,1212,35919,1212
C05,Sample X29,WL493,1212,36523,1212
C06,Sample X30,WL493,1212,38663,1212
C07,Sample X31,WL493,1212,36501,1212
C08,Sample X32,WL493,1212,38076,1212
C09,Sample X33,WL493,1212,38697,1212
C10,Sample X34,WL493,1212,35606,1212
C11,Sample X35,WL493,1212,36977,1212
C12,Sample X36,WL493,1212,40137,1212
D01,Sample X37,WL493,1212,39635,1212
D02,Sample X38,WL493,1212,36479,1212
D03,Sample X39,WL493,1212,36804,1212
D04,Sample X40,WL493,1212,36466,1212
D05,Sample X41,WL493,1212,34904,1212
D06,Sample X42,WL493,1212,34407,1212
D07,Sample X43,WL493,1212,38433,1212
D08,Sample X44,WL493,1212,34731,1212
D09,Sample X45,WL493,1212,39236,1212
D10,Sample X46,WL493,1212,36782,1212
D11,Sample X47,WL493,1212,35899,1212
D12,Sample X48,WL493,1212,39020,1212
E01,Sample X49,WL493,1212,38331,1212
E02,Sample X50,WL493,1212,38526,1212
E03,Sample X51,WL493,1212,35985,1212
E04,Sample X52,WL493,1212,36582,1212
E05,Sample X53,WL493,1212,35226,1212
E06,Sample X54,WL493,1212,38397,1212
E07,Sample X55,WL493,1212,35068,1212
E08,Sample X56,WL493,1212,35220,1212
E09,Sample X57,WL493,1212,39750,1212
E10,Sample X58,WL493,1212,35129,1212
E11,Sample X59,WL493,1212,39121,1212
E12,Sample X60,WL493,1212,40740,1212
F01,Sample X61,WL493,1212,42534,1212
F02,Sample X62,WL493,1212,36473,1212
F03,Sample X63,WL493,1212,38304,1212
F04,Sample X64,WL493,1212,36225,1212
F05,Sample X65,WL493,1212,37907,1212
F06,Sample X66,WL493,1212,37532,1212
F07,Sample X67,WL493,1212,36708,1212
F08,Sample X68,WL493,1212,35827,1212
F09,Sample X69,WL493,1212,38917,1212
F10,Sample X70,WL493,1212,38337,1212
F11,Sample X71,WL493,1212,37984,1212
F12,Sample X72,WL493,1212,41717,1212
G01,Sample X73,WL493,1212,40316,1212
G02,Sample X74,WL493,1212,41550,1212
G03,Sample X75,WL493,1212,39139,1212
G04,Sample X76,WL493,1212,34842,1212
G05,Sample X77,WL493,1212,37209,1212
G06,Sample X78,WL493,1212,37883,1212
G07,Sample X79,WL493,1212,34906,1212
G08,Sample X80,WL493,1212,35331,1212
G09,Sample X81,WL493,1212,37603,1212
G10,Sample X82,WL493,1212,36540,1212
G11,Sample X83,WL493,1212,40195,1212
G12,Sample X84,WL493,1212,41631,1212
H01,Sample X85,WL493,1212,35792,1212
H02,Sample X86,WL493,1212,36439,1212
H03,Sample X87,WL493,1212,39808,1212
H04,Sample X88,WL493,1212,39434,1212
H05,Sample X89,WL493,1212,37100,1212
H06,Sample X90,WL493,1212,35821,1212
H07,Sample X91,WL493,1212,35958,1212
H08,Sample X92,WL493,1212,36524,1212
H09,Sample X93,WL493,1212,35481,1212
H10,Sample X94,WL493,1212,35769,1212
H11,Sample X95,WL493,1212,36081,1212
H12,Sample X96,WL493,1212,36597,1212
A01,Sample X1,WL493,1218,39892,1218
A02,Sample X2,WL493,1218,39125,1218
A03,Sample X3,WL493,1218,41914,1218
A04,Sample X4,WL493,1218,36660,1218
A05,Sample X5,WL493,1218,37572,1218
A06,Sample X6,WL493,1218,36787,1218
A07,Sample X7,WL493,1218,41114,1218
A08,Sample X8,WL493,1218,40859,1218
A09,Sample X9,WL493,1218,40636,1218
A10,Sample X10,WL493,1218,41658,1218
A11,Sample X11,WL493,1218,36161,1218
A12,Sample X12,WL493,1218,39435,1218
B01,Sample X13,WL493,1218,38317,1218
B02,Sample X14,WL493,1218,40001,1218
B03,Sample X15,WL493,1218,36974,1218
B04,Sample X16,WL493,1218,37076,1218
B05,Sample X17,WL493,1218,41842,1218
B06,Sample X18,WL493,1218,36100,1218
B07,Sample X19,WL493,1218,35156,1218
B08,Sample X20,WL493,1218,34932,1218
B09,Sample X21,WL493,1218,36074,1218
B10,Sample X22,WL493,1218,37732,1218
B11,Sample X23,WL493,1218,38085,1218
B12,Sample X24,WL493,1218,39173,1218
C01,Sample X25,WL493,1218,36265,1218
C02,Sample X26,WL493,1218,35242,1218
C03,Sample X27,WL493,1218,36802,1218
C04,Sample X28,WL493,1218,36402,1218
C05,Sample X29,WL493,1218,36578,1218
C06,Sample X30,WL493,1218,38167,1218
C07,Sample X31,WL493,1218,36255,1218
C08,Sample X32,WL493,1218,37531,1218
C09,Sample X33,WL493,1218,39150,1218
C10,Sample X34,WL493,1218,35250,1218
C11,Sample X35,WL493,1218,37219,1218
C12,Sample X36,WL493,1218,39500,1218
D01,Sample X37,WL493,1218,39845,1218
D02,Sample X38,WL493,1218,35872,1218
D03,Sample X39,WL493,1218,36466,1218
D04,Sample X40,WL493,1218,37109,1218
D05,Sample X41,WL493,1218,35220,1218
D06,Sample X42,WL493,1218,34081,1218
D07,Sample X43,WL493,1218,38928,1218
D08,Sample X44,WL493,1218,34848,1218
D09,Sample X45,WL493,1218,39812,1218
D10,Sample X46,WL493,1218,36577,1218
D11,Sample X47,WL493,1218,35999,1218
D12,Sample X48,WL493,1218,39209,1218
E01,Sample X49,WL493,1218,38762,1218
E02,Sample X50,WL493,1218,38799,1218
E03,Sample X51,WL493,1218,36088,1218
E04,Sample X52,WL493,1218,36446,1218
E05,Sample X53,WL493,1218,34895,1218
E06,Sample X54,WL493,1218,38604,1218
E07,Sample X55,WL493,1218,34914,1218
E08,Sample X56,WL493,1218,35178,1218
E09,Sample X57,WL493,1218,39388,1218
E10,Sample X58,WL493,1218,35166,1218
E11,Sample X59,WL493,1218,40015,1218
E12,Sample X60,WL493,1218,40432,1218
F01,Sample X61,WL493,1218,42304,1218
F02,Sample X62,WL493,1218,36690,1218
F03,Sample X63,WL493,1218,37743,1218
F04,Sample X64,WL493,1218,36643,1218
F05,Sample X65,WL493,1218,37933,1218
F06,Sample X66,WL493,1218,37792,1218
F07,Sample X67,WL493,1218,37501,1218
F08,Sample X68,WL493,1218,35548,1218
F09,Sample X69,WL493,1218,38524,1218
F10,Sample X70,WL493,1218,37694,1218
F11,Sample X71,WL493,1218,37875,1218
F12,Sample X72,WL493,1218,41694,1218
G01,Sample X73,WL493,1218,40337,1218
G02,Sample X74,WL493,1218,41474,1218
G03,Sample X75,WL493,1218,38825,1218
G04,Sample X76,WL493,1218,34935,1218
G05,Sample X77,WL493,1218,37106,1218
G06,Sample X78,WL493,1218,37941,1218
G07,Sample X79,WL493,1218,34858,1218
G08,Sample X80,WL493,1218,35325,1218
G09,Sample X81,WL493,1218,37535,1218
G10,Sample X82,WL493,1218,36415,1218
G11,Sample X83,WL493,1218,39937,1218
G12,Sample X84,WL493,1218,41345,1218
H01,Sample X85,WL493,1218,36604,1218
H02,Sample X86,WL493,1218,35949,1218
H03,Sample X87,WL493,1218,39444,1218
H04,Sample X88,WL493,1218,39386,1218
H05,Sample X89,WL493,1218,36937,1218
H06,Sample X90,WL493,1218,35320,1218
H07,Sample X91,WL493,1218,36081,1218
H08,Sample X92,WL493,1218,36611,1218
H09,Sample X93,WL493,1218,35377,1218
H10,Sample X94,WL493,1218,35292,1218
H11,Sample X95,WL493,1218,36059,1218
H12,Sample X96,WL493,1218,36651,1218
A01,Sample X1,WL493,1224,40292,1224
A02,Sample X2,WL493,1224,38818,1224
A03,Sample X3,WL493,1224,42011,1224
A04,Sample X4,WL493,1224,36545,1224
A05,Sample X5,WL493,1224,36987,1224
A06,Sample X6,WL493,1224,36540,1224
A07,Sample X7,WL493,1224,41477,1224
A08,Sample X8,WL493,1224,41200,1224
A09,Sample X9,WL493,1224,40716,1224
A10,Sample X10,WL493,1224,41560,1224
A11,Sample X11,WL493,1224,36423,1224
A12,Sample X12,WL493,1224,38835,1224
B01,Sample X13,WL493,1224,38552,1224
B02,Sample X14,WL493,1224,39930,1224
B03,Sample X15,WL493,1224,37659,1224
B04,Sample X16,WL493,1224,36832,1224
B05,Sample X17,WL493,1224,41732,1224
B06,Sample X18,WL493,1224,35811,1224
B07,Sample X19,WL493,1224,35314,1224
B08,Sample X20,WL493,1224,35448,1224
B09,Sample X21,WL493,1224,36070,1224
B10,Sample X22,WL493,1224,37957,1224
B11,Sample X23,WL493,1224,37272,1224
B12,Sample X24,WL493,1224,38694,1224
C01,Sample X25,WL493,1224,36210,1224
C02,Sample X26,WL493,1224,35507,1224
C03,Sample X27,WL493,1224,37581,1224
C04,Sample X28,WL493,1224,36108,1224
C05,Sample X29,WL493,1224,36744,1224
C06,Sample X30,WL493,1224,38214,1224
C07,Sample X31,WL493,1224,36766,1224
C08,Sample X32,WL493,1224,37597,1224
C09,Sample X33,WL493,1224,39150,1224
C10,Sample X34,WL493,1224,35509,1224
C11,Sample X35,WL493,1224,37043,1224
C12,Sample X36,WL493,1224,39891,1224
D01,Sample X37,WL493,1224,39922,1224
D02,Sample X38,WL493,1224,36048,1224
D03,Sample X39,WL493,1224,36064,1224
D04,Sample X40,WL493,1224,36695,1224
D05,Sample X41,WL493,1224,34570,1224
D06,Sample X42,WL493,1224,34708,1224
D07,Sample X43,WL493,1224,38867,1224
D08,Sample X44,WL493,1224,34893,1224
D09,Sample X45,WL493,1224,39528,1224
D10,Sample X46,WL493,1224,36563,1224
D11,Sample X47,WL493,1224,36516,1224
D12,Sample X48,WL493,1224,39115,1224
E01,Sample X49,WL493,1224,38559,1224
E02,Sample X50,WL493,1224,38502,1224
E03,Sample X51,WL493,1224,36454,1224
E04,Sample X52,WL493,1224,36368,1224
E05,Sample X53,WL493,1224,34927,1224
E06,Sample X54,WL493,1224,38523,1224
E07,Sample X55,WL493,1224,35120,1224
E08,Sample X56,WL493,1224,35471,1224
E09,Sample X57,WL493,1224,39660,1224
E10,Sample X58,WL493,1224,35501,1224
E11,Sample X59,WL493,1224,40104,1224
E12,Sample X60,WL493,1224,40640,1224
F01,Sample X61,WL493,1224,42123,1224
F02,Sample X62,WL493,1224,36391,1224
F03,Sample X63,WL493,1224,37597,1224
F04,Sample X64,WL493,1224,36625,1224
F05,Sample X65,WL493,1224,37699,1224
F06,Sample X66,WL493,1224,38047,1224
F07,Sample X67,WL493,1224,37309,1224
F08,Sample X68,WL493,1224,35728,1224
F09,Sample X69,WL493,1224,39062,1224
F10,Sample X70,WL493,1224,37925,1224
F11,Sample X71,WL493,1224,37358,1224
F12,Sample X72,WL493,1224,41863,1224
G01,Sample X73,WL493,1224,39693,1224
G02,Sample X74,WL493,1224,41245,1224
G03,Sample X75,WL493,1224,39070,1224
G04,Sample X76,WL493,1224,34846,1224
G05,Sample X77,WL493,1224,37414,1224
G06,Sample X78,WL493,1224,38500,1224
G07,Sample X79,WL493,1224,34885,1224
G08,Sample X80,WL493,1224,35609,1224
G09,Sample X81,WL493,1224,37443,1224
G10,Sample X82,WL493,1224,36535,1224
G11,Sample X83,WL493,1224,40180,1224
G12,Sample X84,WL493,1224,41373,1224
H01,Sample X85,WL493,1224,36250,1224
H02,Sample X86,WL493,1224,35982,1224
H03,Sample X87,WL493,1224,40047,1224
H04,Sample X88,WL493,1224,39244,1224
H05,Sample X89,WL493,1224,36862,1224
H06,Sample X90,WL493,1224,35184,1224
H07,Sample X91,WL493,1224,35836,1224
H08,Sample X92,WL493,1224,36448,1224
H09,Sample X93,WL493,1224,35684,1224
H10,Sample X94,WL493,1224,35341,1224
H11,Sample X95,WL493,1224,35669,1224
H12,Sample X96,WL493,1224,36642,1224
A01,Sample X1,WL493,1230,39936,1230
A02,Sample X2,WL493,1230,39096,1230
A03,Sample X3,WL493,1230,42147,1230
A04,Sample X4,WL493,1230,36447,1230
A05,Sample X5,WL493,1230,37741,1230
A06,Sample X6,WL493,1230,36796,1230
A07,Sample X7,WL493,1230,41433,1230
A08,Sample X8,WL493,1230,41224,1230
A09,Sample X9,WL493,1230,40423,1230
A10,Sample X10,WL493,1230,41511,1230
A11,Sample X11,WL493,1230,36382,1230
A12,Sample X12,WL493,1230,38817,1230
B01,Sample X13,WL493,1230,38377,1230
B02,Sample X14,WL493,1230,39595,1230
B03,Sample X15,WL493,1230,37135,1230
B04,Sample X16,WL493,1230,37143,1230
B05,Sample X17,WL493,1230,41466,1230
B06,Sample X18,WL493,1230,35938,1230
B07,Sample X19,WL493,1230,35070,1230
B08,Sample X20,WL493,1230,35685,1230
B09,Sample X21,WL493,1230,36051,1230
B10,Sample X22,WL493,1230,37878,1230
B11,Sample X23,WL493,1230,37590,1230
B12,Sample X24,WL493,1230,39453,1230
C01,Sample X25,WL493,1230,36324,1230
C02,Sample X26,WL493,1230,35397,1230
C03,Sample X27,WL493,1230,37138,1230
C04,Sample X28,WL493,1230,36055,1230
C05,Sample X29,WL493,1230,36684,1230
C06,Sample X30,WL493,1230,38269,1230
C07,Sample X31,WL493,1230,36173,1230
C08,Sample X32,WL493,1230,37733,1230
C09,Sample X33,WL493,1230,38520,1230
C10,Sample X34,WL493,1230,35233,1230
C11,Sample X35,WL493,1230,37591,1230
C12,Sample X36,WL493,1230,39847,1230
D01,Sample X37,WL493,1230,39594,1230
D02,Sample X38,WL493,1230,36057,1230
D03,Sample X39,WL493,1230,36345,1230
D04,Sample X40,WL493,1230,36423,1230
D05,Sample X41,WL493,1230,35092,1230
D06,Sample X42,WL493,1230,34370,1230
D07,Sample X43,WL493,1230,38892,1230
D08,Sample X44,WL493,1230,34795,1230
D09,Sample X45,WL493,1230,39745,1230
D10,Sample X46,WL493,1230,37170,1230
D11,Sample X47,WL493,1230,36758,1230
D12,Sample X48,WL493,1230,39423,1230
E01,Sample X49,WL493,1230,38832,1230
E02,Sample X50,WL493,1230,38441,1230
E03,Sample X51,WL493,1230,36037,1230
E04,Sample X52,WL493,1230,36620,1230
E05,Sample X53,WL493,1230,34747,1230
E06,Sample X54,WL493,1230,38305,1230
E07,Sample X55,WL493,1230,34622,1230
E08,Sample X56,WL493,1230,35421,1230
E09,Sample X57,WL493,1230,38814,1230
E10,Sample X58,WL493,1230,35271,1230
E11,Sample X59,WL493,1230,39371,1230
E12,Sample X60,WL493,1230,40426,1230
F01,Sample X61,WL493,1230,42106,1230
F02,Sample X62,WL493,1230,36728,1230
F03,Sample X63,WL493,1230,37644,1230
F04,Sample X64,WL493,1230,36342,1230
F05,Sample X65,WL493,1230,38096,1230
F06,Sample X66,WL493,1230,38050,1230
F07,Sample X67,WL493,1230,36943,1230
F08,Sample X68,WL493,1230,35946,1230
F09,Sample X69,WL493,1230,38775,1230
F10,Sample X70,WL493,1230,37890,1230
F11,Sample X71,WL493,1230,37763,1230
F12,Sample X72,WL493,1230,41735,1230
G01,Sample X73,WL493,1230,39981,1230
G02,Sample X74,WL493,1230,41612,1230
G03,Sample X75,WL493,1230,38910,1230
G04,Sample X76,WL493,1230,35106,1230
G05,Sample X77,WL493,1230,37090,1230
G06,Sample X78,WL493,1230,37915,1230
G07,Sample X79,WL493,1230,35037,1230
G08,Sample X80,WL493,1230,35905,1230
G09,Sample X81,WL493,1230,37777,1230
G10,Sample X82,WL493,1230,36578,1230
G11,Sample X83,WL493,1230,40059,1230
G12,Sample X84,WL493,1230,41302,1230
H01,Sample X85,WL493,1230,36358,1230
H02,Sample X86,WL493,1230,36222,1230
H03,Sample X87,WL493,1230,39800,1230
H04,Sample X88,WL493,1230,39514,1230
H05,Sample X89,WL493,1230,37266,1230
H06,Sample X90,WL493,1230,35053,1230
H07,Sample X91,WL493,1230,35906,1230
H08,Sample X92,WL493,1230,36891,1230
H09,Sample X93,WL493,1230,35311,1230
H10,Sample X94,WL493,1230,35851,1230
H11,Sample X95,WL493,1230,35476,1230
H12,Sample X96,WL493,1230,36634,1230
A01,Sample X1,WL493,1236,39879,1236
A02,Sample X2,WL493,1236,38906,1236
A03,Sample X3,WL493,1236,42468,1236
A04,Sample X4,WL493,1236,36795,1236
A05,Sample X5,WL493,1236,37509,1236
A06,Sample X6,WL493,1236,36572,1236
A07,Sample X7,WL493,1236,41323,1236
A08,Sample X8,WL493,1236,41357,1236
A09,Sample X9,WL493,1236,40494,1236
A10,Sample X10,WL493,1236,41666,1236
A11,Sample X11,WL493,1236,36433,1236
A12,Sample X12,WL493,1236,38319,1236
B01,Sample X13,WL493,1236,38728,1236
B02,Sample X14,WL493,1236,39590,1236
B03,Sample X15,WL493,1236,36988,1236
B04,Sample X16,WL493,1236,36930,1236
B05,Sample X17,WL493,1236,41475,1236
B06,Sample X18,WL493,1236,35581,1236
B07,Sample X19,WL493,1236,35280,1236
B08,Sample X20,WL493,1236,35531,1236
B09,Sample X21,WL493,1236,36085,1236
B10,Sample X22,WL493,1236,37328,1236
B11,Sample X23,WL493,1236,37472,1236
B12,Sample X24,WL493,1236,39709,1236
C01,Sample X25,WL493,1236,36111,1236
C02,Sample X26,WL493,1236,35573,1236
C03,Sample X27,WL493,1236,37226,1236
C04,Sample X28,WL493,1236,36422,1236
C05,Sample X29,WL493,1236,37056,1236
C06,Sample X30,WL493,1236,37876,1236
C07,Sample X31,WL493,1236,36429,1236
C08,Sample X32,WL493,1236,37501,1236
C09,Sample X33,WL493,1236,39027,1236
C10,Sample X34,WL493,1236,35377,1236
C11,Sample X35,WL493,1236,37162,1236
C12,Sample X36,WL493,1236,39810,1236
D01,Sample X37,WL493,1236,39430,1236
D02,Sample X38,WL493,1236,36051,1236
D03,Sample X39,WL493,1236,36470,1236
D04,Sample X40,WL493,1236,36773,1236
D05,Sample X41,WL493,1236,34364,1236
D06,Sample X42,WL493,1236,34875,1236
D07,Sample X43,WL493,1236,38379,1236
D08,Sample X44,WL493,1236,34746,1236
D09,Sample X45,WL493,1236,39602,1236
D10,Sample X46,WL493,1236,37172,1236
D11,Sample X47,WL493,1236,36240,1236
D12,Sample X48,WL493,1236,39236,1236
E01,Sample X49,WL493,1236,39021,1236
E02,Sample X50,WL493,1236,38421,1236
E03,Sample X51,WL493,1236,36297,1236
E04,Sample X52,WL493,1236,36753,1236
E05,Sample X53,WL493,1236,34872,1236
E06,Sample X54,WL493,1236,38261,1236
E07,Sample X55,WL493,1236,34894,1236
E08,Sample X56,WL493,1236,35816,1236
E09,Sample X57,WL493,1236,39164,1236
E10,Sample X58,WL493,1236,34980,1236
E11,Sample X59,WL493,1236,39513,1236
E12,Sample X60,WL493,1236,41106,1236
F01,Sample X61,WL493,1236,42288,1236
F02,Sample X62,WL493,1236,36666,1236
F03,Sample X63,WL493,1236,37734,1236
F04,Sample X64,WL493,1236,36215,1236
F05,Sample X65,WL493,1236,37496,1236
F06,Sample X66,WL493,1236,37757,1236
F07,Sample X67,WL493,1236,37062,1236
F08,Sample X68,WL493,1236,35707,1236
F09,Sample X69,WL493,1236,38896,1236
F10,Sample X70,WL493,1236,37945,1236
F11,Sample X71,WL493,1236,37649,1236
F12,Sample X72,WL493,1236,41422,1236
G01,Sample X73,WL493,1236,39849,1236
G02,Sample X74,WL493,1236,41433,1236
G03,Sample X75,WL493,1236,39083,1236
G04,Sample X76,WL493,1236,34915,1236
G05,Sample X77,WL493,1236,37365,1236
G06,Sample X78,WL493,1236,37685,1236
G07,Sample X79,WL493,1236,34793,1236
G08,Sample X80,WL493,1236,35375,1236
G09,Sample X81,WL493,1236,37380,1236
G10,Sample X82,WL493,1236,36546,1236
G11,Sample X83,WL493,1236,39985,1236
G12,Sample X84,WL493,1236,41315,1236
H01,Sample X85,WL493,1236,36399,1236
H02,Sample X86,WL493,1236,35845,1236
H03,Sample X87,WL493,1236,39534,1236
H04,Sample X88,WL493,1236,39409,1236
H05,Sample X89,WL493,1236,36737,1236
H06,Sample X90,WL493,1236,35200,1236
H07,Sample X91,WL493,1236,36222,1236
H08,Sample X92,WL493,1236,36669,1236
H09,Sample X93,WL493,1236,35663,1236
H10,Sample X94,WL493,1236,35711,1236
H11,Sample X95,WL493,1236,35690,1236
H12,Sample X96,WL493,1236,36616,1236
A01,Sample X1,WL493,1242,39785,1242
A02,Sample X2,WL493,1242,39241,1242
A03,Sample X3,WL493,1242,42035,1242
A04,Sample X4,WL493,1242,36790,1242
A05,Sample X5,WL493,1242,37606,1242
A06,Sample X6,WL493,1242,37007,1242
A07,Sample X7,WL493,1242,41354,1242
A08,Sample X8,WL493,1242,41207,1242
A09,Sample X9,WL493,1242,40326,1242
A10,Sample X10,WL493,1242,41547,1242
A11,Sample X11,WL493,1242,36100,1242
A12,Sample X12,WL493,1242,38853,1242
B01,Sample X13,WL493,1242,38904,1242
B02,Sample X14,WL493,1242,40008,1242
B03,Sample X15,WL493,1242,37412,1242
B04,Sample X16,WL493,1242,37047,1242
B05,Sample X17,WL493,1242,41828,1242
B06,Sample X18,WL493,1242,35790,1242
B07,Sample X19,WL493,1242,35271,1242
B08,Sample X20,WL493,1242,35276,1242
B09,Sample X21,WL493,1242,36184,1242
B10,Sample X22,WL493,1242,37877,1242
B11,Sample X23,WL493,1242,38092,1242
B12,Sample X24,WL493,1242,39275,1242
C01,Sample X25,WL493,1242,36159,1242
C02,Sample X26,WL493,1242,35487,1242
C03,Sample X27,WL493,1242,37107,1242
C04,Sample X28,WL493,1242,35996,1242
C05,Sample X29,WL493,1242,36880,1242
C06,Sample X30,WL493,1242,38446,1242
C07,Sample X31,WL493,1242,36240,1242
C08,Sample X32,WL493,1242,37803,1242
C09,Sample X33,WL493,1242,38268,1242
C10,Sample X34,WL493,1242,35552,1242
C11,Sample X35,WL493,1242,37301,1242
C12,Sample X36,WL493,1242,39439,1242
D01,Sample X37,WL493,1242,39539,1242
D02,Sample X38,WL493,1242,36093,1242
D03,Sample X39,WL493,1242,36411,1242
D04,Sample X40,WL493,1242,36673,1242
D05,Sample X41,WL493,1242,34921,1242
D06,Sample X42,WL493,1242,34204,1242
D07,Sample X43,WL493,1242,38692,1242
D08,Sample X44,WL493,1242,35103,1242
D09,Sample X45,WL493,1242,39267,1242
D10,Sample X46,WL493,1242,37636,1242
D11,Sample X47,WL493,1242,36187,1242
D12,Sample X48,WL493,1242,39300,1242
E01,Sample X49,WL493,1242,38989,1242
E02,Sample X50,WL493,1242,38557,1242
E03,Sample X51,WL493,1242,36307,1242
E04,Sample X52,WL493,1242,36984,1242
E05,Sample X53,WL493,1242,35323,1242
E06,Sample X54,WL493,1242,38416,1242
E07,Sample X55,WL493,1242,35053,1242
E08,Sample X56,WL493,1242,35635,1242
E09,Sample X57,WL493,1242,39004,1242
E10,Sample X58,WL493,1242,35715,1242
E11,Sample X59,WL493,1242,39845,1242
E12,Sample X60,WL493,1242,40807,1242
F01,Sample X61,WL493,1242,42422,1242
F02,Sample X62,WL493,1242,36695,1242
F03,Sample X63,WL493,1242,37884,1242
F04,Sample X64,WL493,1242,36987,1242
F05,Sample X65,WL493,1242,37743,1242
F06,Sample X66,WL493,1242,37457,1242
F07,Sample X67,WL493,1242,37143,1242
F08,Sample X68,WL493,1242,35601,1242
F09,Sample X69,WL493,1242,38543,1242
F10,Sample X70,WL493,1242,37832,1242
F11,Sample X71,WL493,1242,37626,1242
F12,Sample X72,WL493,1242,41822,1242
G01,Sample X73,WL493,1242,40056,1242
G02,Sample X74,WL493,1242,41762,1242
G03,Sample X75,WL493,1242,38838,1242
G04,Sample X76,WL493,1242,34806,1242
G05,Sample X77,WL493,1242,37343,1242
G06,Sample X78,WL493,1242,37997,1242
G07,Sample X79,WL493,1242,34868,1242
G08,Sample X80,WL493,1242,35461,1242
G09,Sample X81,WL493,1242,37429,1242
G10,Sample X82,WL493,1242,36757,1242
G11,Sample X83,WL493,1242,40092,1242
G12,Sample X84,WL493,1242,41034,1242
H01,Sample X85,WL493,1242,36552,1242
H02,Sample X86,WL493,1242,36432,1242
H03,Sample X87,WL493,1242,39237,1242
H04,Sample X88,WL493,1242,39725,1242
H05,Sample X89,WL493,1242,36469,1242
H06,Sample X90,WL493,1242,35150,1242
H07,Sample X91,WL493,1242,36374,1242
H08,Sample X92,WL493,1242,36867,1242
H09,Sample X93,WL493,1242,35731,1242
H10,Sample X94,WL493,1242,35216,1242
H11,Sample X95,WL493,1242,35975,1242
H12,Sample X96,WL493,1242,36689,1242
A01,Sample X1,WL493,1248,40166,1248
A02,Sample X2,WL493,1248,38933,1248
A03,Sample X3,WL493,1248,42047,1248
A04,Sample X4,WL493,1248,36816,1248
A05,Sample X5,WL493,1248,37398,1248
A06,Sample X6,WL493,1248,36602,1248
A07,Sample X7,WL493,1248,41454,1248
A08,Sample X8,WL493,1248,41075,1248
A09,Sample X9,WL493,1248,40562,1248
A10,Sample X10,WL493,1248,41426,1248
A11,Sample X11,WL493,1248,36315,1248
A12,Sample X12,WL493,1248,38934,1248
B01,Sample X13,WL493,1248,38826,1248
B02,Sample X14,WL493,1248,39754,1248
B03,Sample X15,WL493,1248,37403,1248
B04,Sample X16,WL493,1248,37341,1248
B05,Sample X17,WL493,1248,41522,1248
B06,Sample X18,WL493,1248,36082,1248
B07,Sample X19,WL493,1248,35418,1248
B08,Sample X20,WL493,1248,35489,1248
B09,Sample X21,WL493,1248,36098,1248
B10,Sample X22,WL493,1248,37887,1248
B11,Sample X23,WL493,1248,37640,1248
B12,Sample X24,WL493,1248,38980,1248
C01,Sample X25,WL493,1248,35992,1248
C02,Sample X26,WL493,1248,35644,1248
C03,Sample X27,WL493,1248,36857,1248
C04,Sample X28,WL493,1248,36375,1248
C05,Sample X29,WL493,1248,37267,1248
C06,Sample X30,WL493,1248,38229,1248
C07,Sample X31,WL493,1248,36223,1248
