"well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","sample_id","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"exp190831_2_E03",390,0.0276173831794152,25.0982207856893,106.338333333333,930,6.6371224272571,0,0.00674849301765197,6.6371224272571,930,"BPH2748","E",3,"E03","exp190831","2",2,"VAN-038",0.0225388553391693,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA,"239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA
"exp190831_2_E04",240,0.0333218614750795,20.8015743981869,119.074333333333,930,5.62383096451749,30,-0.00230644134244402,5.62383096451749,930,"BPH2735","E",4,"E04","exp190831","2",2,"VAN-027",0.0937443331620638,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-027","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-027","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_E05",420,0.0254373968472115,27.2491397104546,92.8363333333334,930,6.18187091118936,0,-0.000831791431384704,6.18187091118936,930,"TOX-4","E",5,"E05","exp190831","2",1,"CONTROL",1.98935979930896,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_E06",330,0.0296009304686849,23.4163983896801,112.142333333333,930,6.34219707431469,0,-0.0137342095856408,6.34219707431469,930,"BPH2749","E",6,"E06","exp190831","2",1,"VAN-039",0.0951332398971743,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-039","20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-039","20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_E07",450,6.18788272089814e-05,11201.6858079582,0.263333333333333,930,0.0149557148164155,270,0.00325402658872212,0.0149557148164155,930,"Non infected","E",7,"E07","exp190831","2",1,"CONTROL",0.0419930930012794,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_E08",270,0.0274514252787937,25.2499523620511,124.843333333333,900,5.99220397337472,60,0.0166344700003002,5.97673114527547,930,"BPH2731","E",8,"E08","exp190831","2",2,"VAN-025",0.257684561689934,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_E09",330,0.0300536829191335,23.0636352431421,114.603333333333,930,6.40029353444645,30,-0.00452652394376251,6.40029353444645,930,"BPH2733","E",9,"E09","exp190831","2",2,"VAN-026",0.0825913635517257,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA,"VAN-026","45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA,"45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA
"exp190831_2_E11",240,0.0304814270799538,22.7399845401528,136.367333333333,930,6.10936064380347,0,0.0178503880409289,6.10936064380347,930,"BPH2732","E",11,"E11","exp190831","2",1,"VAN-026",0.217718472650653,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-026","45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_E12",360,0.0262212348496173,26.4345742881771,106.279333333333,930,6.02331856581928,30,-0.00110072514140016,6.02331856581928,930,"BPH2748","E",12,"E12","exp190831","2",3,"VAN-038",0.071290485573696,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA,"239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA
"exp190831_2_F01",330,0.0246624371871963,28.1053804739054,108.635333333333,930,5.81996928608483,60,0.00912219770724352,5.81996928608483,930,"BPH2753","F",1,"F01","exp190831","2",1,"VAN-042",0.0208086520466848,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-042","121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-042","121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_F02",390,0.0261412377774111,26.5154690249174,106.626333333333,930,6.49933538378875,30,-0.00194437174687722,6.49933538378875,930,"BPH2748","F",2,"F02","exp190831","2",1,"VAN-038",0.38818423461032,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA,"239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA
"exp190831_2_F03",270,0.0281651780124969,24.6100763237639,122.579333333333,750,5.82470542083474,30,0.00524716234294523,5.81701504063287,930,"BPH2743","F",3,"F03","exp190831","2",2,"VAN-033",0.081131580369997,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_F04",330,0.0261861951100938,26.4699463838014,100.594333333333,930,5.48706936458128,30,-0.00270640998954977,5.48706936458128,930,"BPH2750","F",4,"F04","exp190831","2",1,"VAN-040",0.0145716619962629,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-040","39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-040","39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_F05",300,0.0273686183355936,25.326349034525,110.355333333333,840,5.65380240802664,0,0.00196805409884416,5.53050423849837,930,"BPH2754","F",5,"F05","exp190831","2",2,"VAN-043",0.174402790497553,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_F06",300,0.0265721342725168,26.0854914193648,108.161333333333,660,5.47988358479075,90,-0.00222068738870107,5.30896402624978,930,"BPH2754","F",6,"F06","exp190831","2",1,"VAN-043",0.319834853218553,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_F07",240,0.0284769419068205,24.340646647663,127.816333333333,720,5.80236677640035,0,0.0266425353096829,5.74750137844907,930,"BPH2743","F",7,"F07","exp190831","2",3,"VAN-033",0.976366905078892,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_F08",270,0.027904069466665,24.840361775475,126.799333333333,870,6.09171377652788,30,0.023967435166385,6.02500871382066,930,"BPH2731","F",8,"F08","exp190831","2",3,"VAN-025",0.0471487009365049,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_F09",330,0.0305368448282294,22.6987164017408,116.369333333333,900,6.12544967161142,0,1.36701545598929e-05,6.1240140369461,930,"BPH2733","F",9,"F09","exp190831","2",1,"VAN-026",0.0193476958145751,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA,"VAN-026","45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA,"45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA
"exp190831_2_F10",270,0.0273394363311793,25.353382277653,119.006333333333,630,5.69939205835007,60,0.0182456620321263,5.38582747346472,930,"BPH2744","F",10,"F10","exp190831","2",2,"VAN-034",0.228527897640529,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-034","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-034","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_F12",270,0.0276757186673359,25.0453182044385,112.091333333333,780,5.33545466344318,90,0.00560534982710806,5.02340755432253,930,"BPH2755","F",12,"F12","exp190831","2",2,"VAN-043",0.09681081206835,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-043","-",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA,"VAN-043","-",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA,"-",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA
"exp190831_2_G01",360,0.026299643102448,26.355763759221,93.1983333333334,930,5.12144110507623,0,-0.00029715101509454,5.12144110507623,930,"BPH2741","G",1,"G01","exp190831","2",2,"VAN-031",0.165734727803197,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-031","109",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-031","109",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_G02",360,0.0253156215783243,27.3802157460526,107.727333333333,930,6.26951891885766,60,-0.0128771131678212,6.26951891885766,930,"BPH2753","G",2,"G02","exp190831","2",2,"VAN-042",0.383215779076663,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-042","121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-042","121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_G03",360,0.0265514431094345,26.1058194729028,105.562333333333,930,6.4267479037188,0,0.00677451388077088,6.4267479037188,930,"BPH2730","G",3,"G03","exp190831","2",3,"VAN-024",0.018305736805712,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA,"VAN-024","45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA,"45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA
"exp190831_2_G04",300,0.0289840296702537,23.9147968189986,119.652333333333,870,6.17627369535449,0,0.0132716765248295,6.14116359904718,930,"BPH2737","G",4,"G04","exp190831","2",2,"VAN-029",0.150877433700338,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-029","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-029","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_G05",300,0.0277121968466173,25.012350496657,113.370333333333,750,5.54917099572736,0,0.0224122867695859,5.46316171846769,930,"BPH2754","G",5,"G05","exp190831","2",3,"VAN-043",0.164790776440916,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_G06",300,0.0271606681905985,25.5202550870922,114.641333333333,870,5.84232488669586,30,0.0420649401816034,5.75788617730934,930,"BPH2743","G",6,"G06","exp190831","2",1,"VAN-033",0.703048599552928,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_G07",570,0.0272057551800641,25.477961408249,70.8273333333334,930,5.96124414015744,0,-0.000348428077726832,5.96124414015744,930,"BPH2738","G",7,"G07","exp190831","2",1,"VAN-029",0.609106175747163,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-029","-",0,NA,0,TRUE,0,1,TRUE,0.5,"Relapse (after treatment)",18,"paired-invasive","stp","VAN-029","-",0,NA,0,TRUE,0,1,TRUE,0.5,"Relapse (after treatment)",18,"paired-invasive","stp","-",0,NA,0,TRUE,0,1,TRUE,0.5,"Relapse (after treatment)",18,"paired-invasive","stp"
"exp190831_2_G08",240,0.0275355530481655,25.1728076551607,128.584333333333,840,6.03455358047976,30,0.0281010541987444,6.02149915566133,930,"BPH2731","G",8,"G08","exp190831","2",1,"VAN-025",0.0243789526709688,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_G09",270,0.0267176951459433,25.9433748597581,121.337333333333,900,5.86562149098053,60,0.013565507476137,5.83975363096582,930,"BPH2744","G",9,"G09","exp190831","2",1,"VAN-034",0.0156204993518133,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-034","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-034","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_G10",330,0.0304034256093039,22.7983250791263,122.046333333333,930,6.34799334872384,0,0.0100515230487588,6.34799334872384,930,"BPH2736","G",10,"G10","exp190831","2",2,"VAN-028",0.019399312702602,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-028","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-028","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_G11",300,0.0280038181623617,24.7518812092404,123.130333333333,900,6.42732825170844,90,0.00447619545864339,6.42624501611687,930,"BPH2728","G",11,"G11","exp190831","2",3,"VAN-024",0.0153416644034038,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-024","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_G12",270,0.0283900578547142,24.4151380073657,123.078333333333,840,5.84612937090193,0,0.0185780024112029,5.80048976235496,930,"BPH2746","G",12,"G12","exp190831","2",3,"VAN-037",0.234120339426828,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-037","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-037","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_H01",60,4.0038546438496e-05,17311.996618676,-0.00466666666666662,150,0.00482682931616492,930,-0.00498327925488158,-0.00498327925488158,930,"Non infected","H",1,"H01","exp190831","2",2,"CONTROL",0.221982226099079,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_H02",360,0.0295389410228228,23.46553926982,112.590333333333,750,6.0373937190818,30,0.0107091265852169,6.0004747723832,930,"BPH2737","H",2,"H02","exp190831","2",3,"VAN-029",0.283990023298942,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-029","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-029","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_H03",390,0.0269097337847433,25.7582325453153,100.002333333333,930,6.09009701695937,30,-0.000159574613423832,6.09009701695937,930,"BPH2730","H",3,"H03","exp190831","2",2,"VAN-024",1.15041564952267,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA,"VAN-024","45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA,"45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA
"exp190831_2_H04",270,0.0285078272819795,24.3142759952843,122.938333333333,690,5.75873205565704,60,0.00165743941396727,5.63995867070798,930,"BPH2732","H",4,"H04","exp190831","2",3,"VAN-026",0.441651823649957,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-026","45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp190831_2_H05",360,0.0282258687939241,24.5571601576052,105.076333333333,870,5.91998099461841,0,-0.0065888140026731,5.88281105015934,930,"BPH2736","H",5,"H05","exp190831","2",3,"VAN-028",0.0434856298103178,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-028","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-028","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp190831_2_H06",330,0.0255979999148155,27.0781773133286,96.7893333333334,720,5.09834525416256,60,-0.000492642188607168,4.7542711000005,930,"BPH2734","H",6,"H06","exp190831","2",1,"VAN-026",0.0426731765867037,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","34",0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,"paired-colonising",NA,"VAN-026","34",0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,"paired-colonising",NA,"34",0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,"paired-colonising",NA
"exp190831_2_H07",660,0.018634122419187,37.1977367630811,41.7653333333334,930,5.2165614938396,90,-0.00774741267823025,5.2165614938396,930,"BPH2729","H",7,"H07","exp190831","2",2,"VAN-024",0.0457533241051038,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,NA,0,TRUE,0,5,TRUE,1.25,"Relapse (after treatment)",38,"paired-invasive","ptsG_3 / rpoB / rplV / rplD","VAN-024","45",1,NA,0,TRUE,0,5,TRUE,1.25,"Relapse (after treatment)",38,"paired-invasive","ptsG_3 / rpoB / rplV / rplD","45",1,NA,0,TRUE,0,5,TRUE,1.25,"Relapse (after treatment)",38,"paired-invasive","ptsG_3 / rpoB / rplV / rplD"
"exp190831_2_H08",330,0.0278351751563632,24.9018436803869,106.809333333333,690,5.59167014143767,90,0.00420033348522896,5.41634293359224,930,"BPH2745","H",8,"H08","exp190831","2",2,"VAN-035",0.00999999999999998,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-035","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-035","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A01",420,0.0171975227014752,40.305059780528,74.4316666666667,930,4.75642410792321,60,-0.0149995995951901,4.75642410792321,930,"BPH2779","A",1,"A01","exp191109","3",2,"VAN-063",0.649575374122716,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A03",270,0.0264823512884156,26.1739289314221,113.093666666667,690,5.37849224821625,0,0.00504861205164672,5.18815950374785,930,"BPH2756","A",3,"A03","exp191109","3",1,"VAN-044",0.130875131327537,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-044","567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-044","567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A04",420,0.0269788358462521,25.6922568679418,92.4866666666667,810,5.54359305096782,60,-0.00170149739596532,5.44877034116836,930,"BPH2767","A",4,"A04","exp191109","3",1,"VAN-053",0.0367064935218098,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-053","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-053","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A05",720,7.13571087291886e-05,9713.77894794684,-0.302333333333333,0,0.00195746681908967,690,-0.0153380060993868,-0.011350952708865,930,"Non infected","A",5,"A05","exp191109","3",3,"CONTROL",0.0168010101736092,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A06",420,0.0245278615729412,28.2595846563573,89.5366666666667,930,5.83883345746492,60,0.00622526248654673,5.83883345746492,930,"BPH2770","A",6,"A06","exp191109","3",1,"VAN-056",0.0205880224078629,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp191109_3_A07",210,0.0268420463104838,25.8231869710031,127.833666666667,930,5.99244645184714,0,0.0112162394747488,5.99244645184714,930,"BPH2760","A",7,"A07","exp191109","3",2,"VAN-048",0.276070039422366,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-048","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-048","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A08",270,0.0268529207187416,25.8127295656213,114.451666666667,720,5.49236089312801,0,0.0219871256119324,5.35021740244173,930,"BPH2784","A",8,"A08","exp191109","3",1,"VAN-068",0.388129574583884,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A09",360,0.0241221347509495,28.7349021020065,96.1166666666667,780,5.28404947540019,30,-0.00774046001448486,5.19891922108285,930,"BPH2776","A",9,"A09","exp191109","3",2,"VAN-061",0.667302555067789,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_A10",270,0.0263866295556837,26.2688790585094,121.310666666667,690,5.70897980083245,0,-0.00452008085411053,5.60696009449785,930,"BPH2773","A",10,"A10","exp191109","3",3,"VAN-058",0.210843781032308,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
