"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y"
"BPH2707","exp191116_1_E04",119.040589382909,810,1.13474200822071,174,-0.00786125067662627,516,0.00337125498562591,205.605088762295,0.947283770763013,1152,"exp191116","E04","E",4,40000,"1",2,"VAN-006",0.0122365491191938,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-006","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2707","exp191115_1_D10",82.3757924465188,966,0.867195438212083,210,-0.0418466347850815,552,0.00231422655460545,299.515697449993,0.824702476244477,1152,"exp191115","D10","D",10,40000,"1",1,"VAN-006",0.0122365491191938,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-006","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2708","exp191115_1_H05",69.5391660537055,1152,0.828967396783264,186,-0.0687781768238634,534,0.00189950687769314,364.909013333893,0.828967396783264,1152,"exp191115","H05","H",5,40000,"1",3,"VAN-007",0.0416980707623124,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-007","97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2708","exp191115_1_G10",80.0958168083007,1152,0.87524430368127,198,-0.0749594738448448,498,0.00241903737523334,286.538433699514,0.87524430368127,1152,"exp191115","G10","G",10,40000,"1",2,"VAN-007",0.0416980707623124,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-007","97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2708","exp191116_1_G10",66.0756842485899,1152,0.818280953037006,174,0.00360946592718177,528,0.00146891379925997,471.877370141902,0.818280953037006,1152,"exp191116","G10","G",10,40000,"1",2,"VAN-007",0.0416980707623124,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-007","97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2708","exp191116_1_H05",91.5970983681907,1152,0.973208301127043,180,0.0418101747647949,540,0.00186515636941193,371.629527651073,0.973208301127043,1152,"exp191116","H05","H",5,40000,"1",3,"VAN-007",0.0416980707623124,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-007","97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2708","exp191115_1_C07",61.5920746594276,1152,0.723874250811256,222,-0.0644983835649108,522,0.00177858970787157,389.717301012289,0.723874250811256,1152,"exp191115","C07","C",7,40000,"1",1,"VAN-007",0.0416980707623124,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-007","97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2709","exp191116_1_H02",79.3519455732658,1152,0.865540631520345,168,0.0317216535847136,546,0.0016304972113325,425.113993291335,0.865540631520345,1152,"exp191116","H02","H",2,40000,"1",3,"VAN-007",0.0545911108411964,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"VAN-007","97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH2709","exp191115_1_G04",89.25498272296,1068,0.94984798884319,216,-0.0647389140676803,516,0.00252817555800216,274.168927219474,0.94708751811497,1152,"exp191115","G04","G",4,40000,"1",2,"VAN-007",0.0545911108411964,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"VAN-007","97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH2709","exp191116_1_C02",81.1895053757801,1152,0.892937898848028,204,-0.00575030312178014,582,0.0021677263172828,319.757699592258,0.892937898848028,1152,"exp191116","C02","C",2,40000,"1",1,"VAN-007",0.0545911108411964,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"VAN-007","97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH2709","exp191115_1_H02",89.853697054563,1152,0.963754543135432,186,-0.060916212774972,510,0.00239710692196164,289.159892789729,0.963754543135432,1152,"exp191115","H02","H",2,40000,"1",3,"VAN-007",0.0545911108411964,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"VAN-007","97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH2709","exp191115_1_C02",67.5743360230668,1152,0.761233603967765,216,-0.0668535618874313,522,0.00199379896389781,347.651490000209,0.761233603967765,1152,"exp191115","C02","C",2,40000,"1",1,"VAN-007",0.0545911108411964,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"VAN-007","97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH2710","exp191115_1_B08",-3.18052708809257,1152,0.107787802010679,222,-0.0954968003565636,738,0.000313694508896444,2209.62484487979,0.107787802010679,1152,"exp191115","B08","B",8,40000,"1",3,"VAN-008",0.0187321751750264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2710","exp191116_1_B08",8.06390129886438,1152,0.206271458026435,210,-0.0348956427013759,1116,0.000453856989979164,1527.23698403712,0.206271458026435,1152,"exp191116","B08","B",8,40000,"1",3,"VAN-008",0.0187321751750264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2710","exp191115_1_D05",-5.72901010784978,1152,0.0536372195281208,258,-0.0793760539152619,1146,0.000248605310260758,2788.1431005352,0.0536372195281208,1152,"exp191115","D05","D",5,40000,"1",2,"VAN-008",0.0187321751750264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2710","exp191116_1_G07",3.73038105225098,1152,0.0839374954837755,216,-0.0152463854961691,744,0.000196327774249886,3530.56098765582,0.0839374954837755,1152,"exp191116","G07","G",7,40000,"1",1,"VAN-008",0.0187321751750264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2710","exp191116_1_D05",-2.04159513003645,1152,0.0490704769224842,222,-0.0515457683904707,972,0.000162939147556541,4254.02483659992,0.0490704769224842,1152,"exp191116","D05","D",5,40000,"1",2,"VAN-008",0.0187321751750264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2710","exp191115_1_G07",-4.45378182035954,0,0.0859971629905589,552,-0.0505629170633348,780,0.000203616396551584,3404.18155069523,0.0154992554712735,1152,"exp191115","G07","G",7,40000,"1",1,"VAN-008",0.0187321751750264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191116_1_E10",22.2676024042371,1152,0.260428562072391,240,0.0291573494590474,1152,0.000320594362752447,2162.06914747023,0.260428562072391,1152,"exp191116","E10","E",10,40000,"1",3,"VAN-009",0.0643919185933354,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191115_1_A04",28.2740999138242,1152,0.277205351684508,240,0.0504247205496286,552,0.00033320485648846,2080.24333097903,0.277205351684508,1152,"exp191115","A04","A",4,40000,"1",1,"VAN-009",0.0643919185933354,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191115_1_E10",7.06492516936827,1152,0.169640697291245,240,-0.043165843475763,978,0.000339862165662163,2039.49497941163,0.169640697291245,1152,"exp191115","E10","E",10,40000,"1",3,"VAN-009",0.0643919185933354,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191115_1_B09",13.8502157657668,1152,0.212743554258312,234,-0.0176389994526011,1092,0.000327024492561858,2119.55739195539,0.212743554258312,1152,"exp191115","B09","B",9,40000,"1",2,"VAN-009",0.0643919185933354,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191116_1_B09",21.2119297933845,1152,0.320342810939448,210,-0.0198311760056671,522,0.000482084577123918,1437.81239527556,0.320342810939448,1152,"exp191116","B09","B",9,40000,"1",2,"VAN-009",0.0643919185933354,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191116_1_A04",34.5080089190855,1152,0.31580938484038,222,0.0813416849458155,516,0.000310601034134312,2231.63191485129,0.31580938484038,1152,"exp191116","A04","A",4,40000,"1",1,"VAN-009",0.0643919185933354,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191116_1_B04",107.299541493024,1152,1.13826322549453,138,0.0188036550244624,450,0.00163636048150848,423.590760344545,1.13826322549453,1152,"exp191116","B04","B",4,40000,"1",1,"VAN-010",0.0396787365704699,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191115_1_B04",128.805029374799,1152,1.19116050998454,126,0.0333397111344571,396,0.00204162617628399,339.507392984918,1.19116050998454,1152,"exp191115","B04","B",4,40000,"1",1,"VAN-010",0.0396787365704699,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191115_1_B12",74.9761029480687,1152,0.811543742536562,150,0.0290725087463867,420,0.00108691573041881,637.719338455855,0.811543742536562,1152,"exp191115","B12","B",12,40000,"1",2,"VAN-010",0.0396787365704699,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191116_1_B12",72.8885113249982,1152,0.725413412743247,138,0.0628032442854054,354,0.000898461877384122,771.482016107404,0.725413412743247,1152,"exp191116","B12","B",12,40000,"1",2,"VAN-010",0.0396787365704699,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191116_1_A02",136.925655198677,1008,1.07975598197763,12,0.0576700352086678,270,0.00200130867855403,346.346961859353,1.06588742601758,1152,"exp191116","A02","A",2,40000,"1",3,"VAN-010",0.0396787365704699,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191115_1_A02",62.6627803031079,1152,0.654637678231714,162,0.0452170266605576,540,0.000811949752375705,853.682359692638,0.654637678231714,1152,"exp191115","A02","A",2,40000,"1",3,"VAN-010",0.0396787365704699,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191116_1_G01",88.4384073427896,738,0.71885250615312,132,0.0275615385794536,402,0.00215641210246697,321.43539714277,0.638934376444855,1152,"exp191116","G01","G",1,40000,"1",2,"VAN-011",0.034466690780152,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191116_1_C05",69.6945146372666,708,0.642290709988588,156,-0.0842601953149512,402,0.00245006890082511,282.909260358561,0.517908368922621,1152,"exp191116","C05","C",5,40000,"1",1,"VAN-011",0.034466690780152,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191115_1_C05",116.353973349598,756,0.985048487047665,120,-0.0842193632556094,366,0.00333073509641394,208.106367061802,0.865487553889648,1152,"exp191115","C05","C",5,40000,"1",1,"VAN-011",0.034466690780152,FALSE,FALSE,FALSE,0,0,0.0310880829015544,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191115_1_B11",63.1293703061545,888,0.564377294872,144,-0.0702159975102612,378,0.0017318863583609,400.226710727116,0.539632844408313,1152,"exp191115","B11","B",11,40000,"1",3,"VAN-011",0.034466690780152,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191115_1_G01",35.5766697210798,1098,0.318182790419159,168,-0.00472996834722193,402,0.000822618448061618,842.610790206865,0.317860239895203,1152,"exp191115","G01","G",1,40000,"1",2,"VAN-011",0.034466690780152,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191116_1_B11",43.5748194237256,828,0.411702589946427,186,-0.0521604871073751,444,0.00138782402549344,499.448898294938,0.379528899161706,1152,"exp191116","B11","B",11,40000,"1",3,"VAN-011",0.034466690780152,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191116_1_A06",102.182135621032,1038,0.812084817760623,90,-0.013267494246922,342,0.00226679497305468,305.782917643353,0.804000194344698,1152,"exp191116","A06","A",6,40000,"1",1,"VAN-011",0.069460387898796,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191115_1_A06",71.6077635405008,1152,0.64330784216482,126,0.0307992012586407,366,0.00124180755246675,558.176006566447,0.64330784216482,1152,"exp191115","A06","A",6,40000,"1",1,"VAN-011",0.069460387898796,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191116_1_D08",63.1167533267878,834,0.550716447268171,150,-0.0600320580451294,378,0.0018551326738355,373.637524871393,0.515758673971734,1152,"exp191116","D08","D",8,40000,"1",3,"VAN-011",0.069460387898796,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191116_1_B07",93.1244846042603,810,0.708587705316739,150,0.109480781697047,390,0.0017472885116973,396.698756913721,0.65655783711433,1152,"exp191116","B07","B",7,40000,"1",2,"VAN-011",0.069460387898796,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191115_1_B07",80.9618959368433,846,0.655865862272317,132,-0.000386229520894435,360,0.00180813761518898,383.348686923644,0.638590418010891,1152,"exp191115","B07","B",7,40000,"1",2,"VAN-011",0.069460387898796,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191115_1_D08",59.0337238635606,1152,0.561395205834904,162,-0.0645567160218937,390,0.00159262591496417,435.222844264428,0.561395205834904,1152,"exp191115","D08","D",8,40000,"1",3,"VAN-011",0.069460387898796,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191115_1_G06",72.6434645468157,1152,1.05188925436628,198,-0.0839653018465235,702,0.0017521373164966,395.600946360696,1.05188925436628,1152,"exp191115","G06","G",6,40000,"1",1,"VAN-012",0.0265642719970833,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191115_1_F03",62.1198448743601,1152,0.936377891121185,192,-0.0925668960089706,696,0.00152853467374394,453.471676152543,0.936377891121185,1152,"exp191115","F03","F",3,40000,"1",2,"VAN-012",0.0265642719970833,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191115_1_F07",54.3804961350447,1152,0.871341222467267,210,-0.0770407655628076,696,0.00144404267849481,480.004636208151,0.871341222467267,1152,"exp191115","F07","F",7,40000,"1",3,"VAN-012",0.0265642719970833,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191116_1_F03",84.9880282628161,1152,1.02216863732121,150,-0.0510724397455079,498,0.00158278325908325,437.929310018995,1.02216863732121,1152,"exp191116","F03","F",3,40000,"1",2,"VAN-012",0.0265642719970833,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191116_1_F07",80.7107972325566,1152,0.974345812463582,180,-0.00721451975482804,636,0.0015382282165624,450.614007139316,0.974345812463582,1152,"exp191116","F07","F",7,40000,"1",3,"VAN-012",0.0265642719970833,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191116_1_G06",88.3867811384392,1152,1.06779454868283,162,-0.00425719618862122,432,0.00146950718752262,471.686825655131,1.06779454868283,1152,"exp191116","G06","G",6,40000,"1",1,"VAN-012",0.0265642719970833,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191116_1_F10",158.141527143697,1152,1.41817592852551,108,-0.0173301012012112,342,0.00308386620673889,224.76564613772,1.41817592852551,1152,"exp191116","F10","F",10,40000,"1",2,"VAN-013",0.110954400379146,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191115_1_A10",136.466370747176,1152,1.32344951330193,96,0.0429371416182521,390,0.00197044509602223,351.771882382926,1.32344951330193,1152,"exp191115","A10","A",10,40000,"1",3,"VAN-013",0.110954400379146,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191116_1_A10",127.230503826273,1152,1.21747926314035,144,0.0899000297040495,372,0.00179227623930893,386.741265301385,1.21747926314035,1152,"exp191116","A10","A",10,40000,"1",3,"VAN-013",0.110954400379146,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191115_1_G09",126.315856883032,1152,1.40232933536125,150,-0.0208904977965578,510,0.00226214479751257,306.411499972116,1.40232933536125,1152,"exp191115","G09","G",9,40000,"1",1,"VAN-013",0.110954400379146,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191115_1_F10",96.0535688492761,1152,1.17217404581198,174,-0.0371980429566491,528,0.00180417900980664,384.189804222494,1.17217404581198,1152,"exp191115","F10","F",10,40000,"1",2,"VAN-013",0.110954400379146,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191116_1_G09",194.153469254953,960,1.54602542270289,60,-0.0171075023847636,306,0.00403390368446703,171.830374440764,1.4945704756084,1152,"exp191116","G09","G",9,40000,"1",1,"VAN-013",0.110954400379146,FALSE,FALSE,FALSE,0,0,0.0466321243523316,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191116_1_H08",128.280097867902,1044,1.18278596063953,144,0.0545969290341413,492,0.00259516838254123,267.091409260005,1.17597825382233,1152,"exp191116","H08","H",8,40000,"1",2,"VAN-014",0.0521736944335572,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191115_1_A12",136.24470933433,1050,1.22205408332282,150,-0.0122424796394542,420,0.00312633285588289,221.712534305372,1.22013380399514,1152,"exp191115","A12","A",12,40000,"1",3,"VAN-014",0.0521736944335572,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191116_1_A12",103.200587403909,1080,1.00088547391148,162,-0.0212833374246408,474,0.00225772947031475,307.010733426496,0.997973505912707,1152,"exp191116","A12","A",12,40000,"1",3,"VAN-014",0.0521736944335572,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191115_1_D11",139.277440482806,1092,1.30412146871407,168,-0.0369485285796258,450,0.00353126535020125,196.28861380254,1.30354272236081,1152,"exp191115","D11","D",11,40000,"1",1,"VAN-014",0.0521736944335572,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191116_1_D11",132.122669564777,1068,1.26695580265075,198,0.0688223259130077,528,0.0028813862075584,240.560317371443,1.26311279068001,1152,"exp191116","D11","D",11,40000,"1",1,"VAN-014",0.0521736944335572,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191115_1_H08",110.268775500423,1092,1.0737942764688,168,-0.026873771206043,456,0.00255880030535994,270.887563639884,1.07269977105474,1152,"exp191115","H08","H",8,40000,"1",2,"VAN-014",0.0521736944335572,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
