well_id,AUC,time_of_max_death,max_death,time_of_min_death,min_death,time_of_max_death_rate,max_death_rate,time_of_min_death_rate,min_death_rate,experiment,well,well_row,well_col,cell_number,plate,sample_id,replicate,strain_group,ST,mecA,mortality,intrahost_index,included,unrelated_to_index,mut_count,scv,vanco_difference,persister_type,intrahost_sampledelay,sample_type,genes
exp191121_4_D05,166.97630415564126,942,1.2736899208452708,102,0.19095154491954208,366,0.002376865331984028,0,-0.0012714307189890112,exp191121,D05,D,05,40000,4,BPH2795,2,VAN-079,291,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_D08,292.7773651636179,768,2.37842312202469,126,0.07423791243685922,384,0.0071686883237424,0,-0.001979562817584636,exp191121,D08,D,08,40000,4,BPH2799,3,VAN-082,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_D09,51.67550839965413,1152,0.5590486706575732,198,0.04169209623343797,576,7.974536022115462e-4,0,-0.0018772651228437243,exp191121,D09,D,09,40000,4,BPH2790,3,VAN-074,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_D11,131.538638373143,1152,0.9549301194317326,132,0.20971451920479117,360,0.002079410622540072,0,-0.0017133604599618157,exp191121,D11,D,11,40000,4,BPH2802,1,VAN-083,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_D12,76.27656940761558,1152,0.7618733077306159,156,0.12399505028669393,654,8.37879654982459e-4,0,-0.0013088601350555867,exp191121,D12,D,12,40000,4,BPH2808,3,VAN-086,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E01,33.78974358974934,1152,0.3095959274483082,144,0.09131793616641865,936,4.7357795791854476e-4,0,-0.0010551116464427648,exp191121,E01,E,01,40000,4,Non infected,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E02,77.9280282935583,1152,0.6212383309517343,126,0.08565490367180024,342,0.001288329631840733,0,-0.0013792387627870814,exp191121,E02,E,02,40000,4,BPH2806,2,VAN-085,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E03,208.39893899207502,1002,1.6796783655341838,96,0.1462070885297752,330,0.0033881225250879084,0,-0.0011558744871720261,exp191121,E03,E,03,40000,4,BPH2805,2,VAN-084,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E04,102.33775419983849,1152,0.9756128986801756,168,0.05509995105499534,444,0.001764827058383334,0,-0.0018143148572990625,exp191121,E04,E,04,40000,4,BPH2792,2,VAN-076,45,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E05,105.89177718834459,1152,0.9598816051171529,156,0.03069193488527558,450,0.0020944861801061193,0,-0.0017072381261718436,exp191121,E05,E,05,40000,4,JE2,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E06,14.216976127323756,0,0.19622270717306378,258,0.029513900674189346,678,2.792221986331796e-4,0,-0.001773545321200165,exp191121,E06,E,06,40000,4,BPH2806,1,VAN-085,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E07,81.42387267905887,1152,0.6260638111666148,144,0.1194718836446598,324,0.0012980598020566868,0,-0.001783835394004063,exp191121,E07,E,07,40000,4,TOX-4,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E08,65.68240495138234,852,0.4215178379202178,102,0.12697364326273833,216,0.0012842994914731773,0,-0.0013253184255681907,exp191121,E08,E,08,40000,4,BPH2788,2,VAN-072,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E09,43.32254641910478,1152,0.47070198637544136,216,0.044175601118375464,846,7.030900235492285e-4,0,-0.0018034805446845992,exp191121,E09,E,09,40000,4,BPH2790,2,VAN-074,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E10,143.77471264370004,1152,1.2292367332472978,150,0.07186579171497509,390,0.0026995888766644747,0,-0.0017566663502094626,exp191121,E10,E,10,40000,4,BPH2796,3,VAN-080,97,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E11,80.06383731212412,1152,1.0666154214783887,192,0.06738263493282258,810,0.0016047940228245915,0,-0.0017903912997414145,exp191121,E11,E,11,40000,4,BPH2789,1,VAN-073,109,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_E12,195.69195402301935,1062,1.6159263092119902,60,0.20043052757815716,318,0.002654481132396308,0,-4.5414768821337714e-4,exp191121,E12,E,12,40000,4,BPH2805,3,VAN-084,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F01,153.82758620692033,996,1.2356735948629707,126,0.11281196537227776,402,0.00295288567295199,0,-0.0011947840367895132,exp191121,F01,F,01,40000,4,BPH2810,1,VAN-088,508,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F02,177.7043324491881,1140,1.4375582842978885,90,0.1843598094042688,324,0.002554266496639599,0,-8.86217131249277e-4,exp191121,F02,F,02,40000,4,BPH2805,1,VAN-084,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F03,30.40671971706952,1152,0.313004649766472,210,0.042040963007755956,558,4.309124609923448e-4,0,-0.0015260713107957888,exp191121,F03,F,03,40000,4,BPH2800,2,VAN-082,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F04,68.70857648100144,1152,0.6357960012924179,198,0.1542530862998403,486,7.141805224249484e-4,0,-0.0017584430125251183,exp191121,F04,F,04,40000,4,BPH2807,1,VAN-086,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F05,38.832891246690686,1152,0.3715207515803544,240,0.06639788275167778,558,5.661877916929418e-4,0,-0.0017716037133425622,exp191121,F05,F,05,40000,4,BPH2811,2,VAN-089,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F06,31.085764809908138,1152,0.2816802502225873,228,0.07455341312671523,1152,3.3669737573063796e-4,0,-0.0015434447613714986,exp191121,F06,F,06,40000,4,BPH2811,1,VAN-089,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F07,40.47709991158887,1152,0.4552827046439343,204,0.036268769347127784,486,5.685647439158314e-4,0,-0.001643756965987557,exp191121,F07,F,07,40000,4,BPH2800,3,VAN-082,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F08,32.52148541114661,0,0.24338343287077335,180,0.06177347014521454,306,4.3376151927333604e-4,0,-0.0019062805303710698,exp191121,F08,F,08,40000,4,BPH2788,3,VAN-072,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F09,48.137046861192566,1152,0.4628155738298271,204,0.08185597339959981,636,5.740442219575595e-4,0,-0.001625057289292367,exp191121,F09,F,09,40000,4,BPH2790,1,VAN-074,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F10,169.8769230769515,720,1.2282257263324303,96,0.16044766534582658,324,0.0033981881329329246,0,-0.001087586091505631,exp191121,F10,F,10,40000,4,BPH2801,2,VAN-083,59,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191121_4_F11,37.66189213086518,0,0.3385941836334117,204,0.1620873455640512,1074,1.163527838526704e-4,0,-0.0019138389794212396,exp191121,F11,F,11,40000,4,Non infected,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_F12,29.300795755973596,0,0.24766852619221325,204,0.09164974772795144,786,2.7308146158921964e-4,0,-0.0016701874096385003,exp191121,F12,F,12,40000,4,Non infected,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G01,35.048275862074775,1152,0.3283074459400724,192,0.08660293299026309,1116,3.6252300731897725e-4,0,-0.0010085867548435198,exp191121,G01,G,01,40000,4,BPH2798,2,VAN-082,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G02,162.1211317418464,888,1.291399295552321,120,0.03854336122432935,378,0.0035071403082190585,0,-0.0012899008126306538,exp191121,G02,G,02,40000,4,BPH2810,2,VAN-088,508,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G03,146.73651635722717,870,1.3870707668470694,174,0.07017764215143019,588,0.003242964347440517,0,-0.0014984157520735314,exp191121,G03,G,03,40000,4,BPH2787,3,VAN-071,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G04,78.85941644563583,1152,0.7086953188017128,156,0.06893506103021095,342,0.0013896689845526314,0,-0.0014353326833137503,exp191121,G04,G,04,40000,4,BPH2794,2,VAN-078,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G05,78.64279398763505,1152,0.6241216320077935,192,0.2401851778055714,474,5.614363955953397e-4,0,-0.0014356081545395388,exp191121,G05,G,05,40000,4,BPH2811,3,VAN-089,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G06,139.59770114944712,1152,1.1244763576799073,114,0.13050361869933094,390,0.002113962600374003,0,-0.0011776892290777316,exp191121,G06,G,06,40000,4,BPH2800,1,VAN-082,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G07,17.42493368700619,0,0.22800339902191621,456,0.057064868390612984,798,1.820925086252912e-4,0,-0.0017112788831228146,exp191121,G07,G,07,40000,4,BPH2795,1,VAN-079,291,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G08,39.362511052173524,1008,0.2641870503753206,180,0.1221621080265248,348,3.044604793073791e-4,0,-0.0014047660954704874,exp191121,G08,G,08,40000,4,BPH2788,1,VAN-072,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G09,117.11370468613774,918,0.8658613047061939,126,0.13764678608179604,354,0.002161416115819927,0,-0.0013444920420388404,exp191121,G09,G,09,40000,4,BPH2801,1,VAN-083,59,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191121_4_G10,101.44969053936116,1152,1.0128754348864173,150,0.09540865686827221,396,0.0017396904325681594,0,-0.0013763355225029153,exp191121,G10,G,10,40000,4,BPH2793,2,VAN-077,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_G12,141.04031830241016,1152,1.1201828779516538,90,0.18334861806950556,312,0.0023050844857892827,0,-7.924623446242951e-4,exp191121,G12,G,12,40000,4,BPH2803,3,VAN-083,59,0,NA,0,TRUE,0,24,FALSE,-0.5,Relapse (after treatment),31,paired-invasive,putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA
exp191121_4_H01,20.124845269676502,1152,0.17328376750235447,168,0.06604532239198159,1098,2.209152151383155e-4,0,-0.0010078370630749178,exp191121,H01,H,01,40000,4,TOX-4,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H02,122.85110521664167,1152,1.0827159620506475,120,0.08502949448321427,318,0.002186367913177139,0,-0.0010696989409328672,exp191121,H02,H,02,40000,4,BPH2794,3,VAN-078,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H03,167.14146772769928,876,1.4935477777848127,144,0.11047820132871919,540,0.003438969323227598,0,-0.001285442544290319,exp191121,H03,H,03,40000,4,BPH2787,2,VAN-071,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H04,95.49372236959782,1152,1.1232335691526312,162,0.11685227485160712,720,0.0015202869360677524,0,-8.225036789588427e-4,exp191121,H04,H,04,40000,4,BPH2789,3,VAN-073,109,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H05,92.72290008843123,1152,0.8781251336638616,120,0.07830796719954157,432,0.0013595198914531184,0,-9.547774400033779e-4,exp191121,H05,H,05,40000,4,BPH2793,3,VAN-077,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H06,141.25092838198626,1152,1.0222025290326038,84,0.18021346195072074,300,0.0022612520304654093,0,-7.46790814942215e-4,exp191121,H06,H,06,40000,4,BPH2791,1,VAN-075,6,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H07,32.76198054819308,1152,0.27716655097633636,180,0.09213818492127208,468,3.048583721365801e-4,0,-0.0010734649012920233,exp191121,H07,H,07,40000,4,BPH2786,2,VAN-070,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H08,142.3554376658059,792,1.0270553566214742,84,0.12351249803491958,318,0.0028002172061480342,0,-7.203152576466393e-4,exp191121,H08,H,08,40000,4,BPH2802,2,VAN-083,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H09,173.26878868260877,1152,1.6665666272334727,66,0.1991171949874878,1152,0.003094071069327279,0,-5.505589848559464e-4,exp191121,H09,H,09,40000,4,BPH2786,1,VAN-070,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H10,419.9419982317378,0,3.1394348392309994,1152,1.861797182583302,732,-1.7148451068333081e-4,18,-0.004490214418137864,exp191121,H10,H,10,40000,4,Complete lysis,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H11,429.84049513713234,0,3.073511287929639,1152,1.9716441804038356,900,-1.013814896343862e-4,30,-0.0032450261322871012,exp191121,H11,H,11,40000,4,Complete lysis,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191121_4_H12,466.7879752432383,0,2.8660040704169467,1152,2.2296895686739093,1146,-2.1061860311679623e-5,156,-0.0015824918435871451,exp191121,H12,H,12,40000,4,Complete lysis,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A02,26.978535588183803,1152,0.45780489044423883,156,-0.0312084706279287,966,7.536796891154801e-4,0,-7.571000527516053e-4,exp191129,A02,A,02,40000,5,BPH2824,3,VAN-098,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A03,149.95019513104336,528,1.333681945250119,108,-0.03468594330992536,318,0.005921039822964425,696,-0.0014001103495631753,exp191129,A03,A,03,40000,5,BPH2812,1,VAN-090,1,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A04,11.6856532243097,1152,0.11848752823257046,162,-0.009811410835884172,306,3.1696825828997e-4,0,-8.258915379521711e-4,exp191129,A04,A,04,40000,5,BPH2823,1,VAN-097,78,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A05,8.789816019328569,1152,0.10832640326748656,150,-0.013343570225101574,558,1.7834046043357888e-4,0,-6.947625410829647e-4,exp191129,A05,A,05,40000,5,TOX-4,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A06,17.859505668094226,1152,0.19105525649236943,162,0.011783428811481828,828,2.365943624572809e-4,0,-7.864193828932206e-4,exp191129,A06,A,06,40000,5,BPH2827,1,VAN-100,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A07,49.67403828285359,1152,0.60563042168183,144,0.0031387731099366185,672,9.470976516769315e-4,0,-7.444150883407132e-4,exp191129,A07,A,07,40000,5,BPH2816,2,VAN-091,15,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A08,13.0911540605858,1152,0.11554394975317304,138,-0.0011418083171338767,240,3.7545850619153027e-4,0,-7.768819912530329e-4,exp191129,A08,A,08,40000,5,Non infected,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A09,51.94973053336524,906,0.5221636870519695,168,-0.030902044441774874,516,0.0014273147065102928,0,-8.424646880569372e-4,exp191129,A09,A,09,40000,5,BPH2832,2,VAN-104,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A10,70.32270953355498,660,0.6759611468410739,174,-0.0107610942332579,438,0.0026711874651029477,0,-9.287395762721737e-4,exp191129,A10,A,10,40000,5,BPH2829,3,VAN-102,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A11,70.86452332281235,1068,0.6861263371854028,144,-0.005106160577755261,528,0.0014919937944490732,0,-8.573604194980957e-4,exp191129,A11,A,11,40000,5,BPH2818,3,VAN-093,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_A12,55.93291209813156,1152,0.47523519696739347,162,0.015660910325065187,414,0.0012169085351176898,0,-9.599744219017277e-4,exp191129,A12,A,12,40000,5,BPH2830,3,VAN-103,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B01,78.7870284333893,612,0.7294349830413224,162,-0.0554888597782379,396,0.0031792406986349948,0,-0.001012268935001932,exp191129,B01,B,01,40000,5,BPH2837,2,VAN-108,59,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B02,154.37520906897413,522,1.438590208267076,114,-0.07169743836151571,324,0.006936073950523721,672,-0.0016834041704252153,exp191129,B02,B,02,40000,5,BPH2814,1,VAN-090,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B03,97.27411261848913,576,0.8913253462016452,162,0.006599163023692515,384,0.0038995464443249465,0,-0.0011273649090471072,exp191129,B03,B,03,40000,5,BPH2837,1,VAN-108,59,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B04,7.779409031779133,1152,0.21283747618092388,192,-0.053438328864821645,1152,4.900174097489154e-4,0,-8.993966897347262e-4,exp191129,B04,B,04,40000,5,BPH2824,1,VAN-098,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B05,169.3373908195751,768,1.5110599680088541,156,-0.005585239996319999,450,0.0051530754162655784,0,-0.001109611403529366,exp191129,B05,B,05,40000,5,BPH2838,3,VAN-109,12,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B06,106.03242891657474,666,0.9753834008637088,180,-0.011801209376147976,426,0.004048681658280797,0,-0.0010742347963047412,exp191129,B06,B,06,40000,5,JE2,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B07,10.59245493402909,0,0.11758341898869967,198,0.016011385325233343,906,1.5876198773021795e-4,0,-0.001039250716522857,exp191129,B07,B,07,40000,5,BPH2827,2,VAN-100,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B08,116.29706374281793,600,1.0591124351208354,156,-0.012608545154070967,396,0.004532190213391923,0,-0.001198188298680146,exp191129,B08,B,08,40000,5,BPH2822,3,VAN-096,1,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B09,8.377624976771529,1152,0.09069203739764718,162,-0.024907924344137047,276,2.5430707436975526e-4,0,-9.880653757538185e-4,exp191129,B09,B,09,40000,5,BPH2823,2,VAN-097,78,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B10,92.50306634456061,612,0.9282312161716105,180,-0.003423356141192834,426,0.004128401775313912,750,-0.0012091725626952226,exp191129,B10,B,10,40000,5,BPH2836,1,VAN-107,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B11,15.158427801525887,1152,0.24170606038123657,186,-0.006565751282146835,1002,4.0958243671523664e-4,0,-7.818917125226189e-4,exp191129,B11,B,11,40000,5,BPH2825,3,VAN-098,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_B12,28.632874930314248,1152,0.4269479590771686,156,0.018551501492386765,1152,8.386442590450441e-4,0,-7.997047343178652e-4,exp191129,B12,B,12,40000,5,BPH2824,2,VAN-098,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C01,85.61317598960477,1152,0.8565394949058438,138,-0.004794892460626155,504,0.001781214685899292,0,-6.192428934238148e-4,exp191129,C01,C,01,40000,5,BPH2818,2,VAN-093,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C02,124.54738896117668,924,1.204855741245365,186,0.004471507214164182,516,0.0034253151595937392,0,-0.001159219060617462,exp191129,C02,C,02,40000,5,BPH2821,1,VAN-095,12,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C03,104.63547667721583,564,0.9367920463673595,156,0.0024919945631088434,354,0.004181695159478287,0,-0.001132081997999801,exp191129,C03,C,03,40000,5,BPH2835,3,VAN-106,72,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C04,78.7570154246552,600,0.7572294746546735,162,-0.05342077760861271,390,0.003395761088421039,0,-0.0010508664681414988,exp191129,C04,C,04,40000,5,BPH2837,3,VAN-108,59,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C05,14.31648392492294,1152,0.22585670103527952,180,-0.026842319291509063,1152,3.67993362084489e-4,0,-9.699558069181172e-4,exp191129,C05,C,05,40000,5,BPH2825,1,VAN-098,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C06,50.6202378740078,1038,0.5574673361314029,198,0.00799347952077078,612,0.0013501564664403084,0,-8.796657214908132e-4,exp191129,C06,C,06,40000,5,BPH2834,3,VAN-105,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C07,90.79000185840417,798,0.8100359683724658,114,-0.007206896892555134,534,0.0020162986314733724,0,-8.284867865292565e-4,exp191129,C07,C,07,40000,5,BPH2820,1,VAN-094,5,0,NA,0,TRUE,0,2,FALSE,-0.5,Persistent,3,paired-invasive,cmpD / pckA
exp191129_5_C08,60.97165954284409,906,0.6274403112542534,192,-0.011344398018592347,558,0.0017873533773689223,0,-0.001068810836505226,exp191129,C08,C,08,40000,5,BPH2831,1,VAN-104,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C09,66.35532428917422,888,0.7036093312322426,198,-0.04307026747509955,540,0.0019397439142266673,0,-9.156847378767562e-4,exp191129,C09,C,09,40000,5,BPH2831,2,VAN-104,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C10,148.24066158709212,534,1.3832674424269331,120,-0.05846171587959281,330,0.006483134207882542,684,-0.001665343659619509,exp191129,C10,C,10,40000,5,BPH2813,3,VAN-090,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C11,55.29585578889384,918,0.6025314962471453,186,-0.03869243606766987,576,0.001750401102991594,0,-8.509736716931608e-4,exp191129,C11,C,11,40000,5,BPH2832,1,VAN-104,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_C12,9.831722728119017,1152,0.11548569771432,192,-7.428003998242485e-4,348,1.7997220100286518e-4,0,-7.134640998904419e-4,exp191129,C12,C,12,40000,5,Non infected,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D01,25.113175989597007,1152,0.23386255542755696,162,0.04857849808476256,270,2.4917744202531094e-4,0,-3.4368409848168496e-4,exp191129,D01,D,01,40000,5,Non infected,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D02,140.3181564765153,576,1.3165213030159577,138,0.0018243656463856133,384,0.005556525306180991,738,-0.001470088162459295,exp191129,D02,D,02,40000,5,BPH2836,2,VAN-107,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D03,71.90791674410946,900,0.7202145561225083,192,0.006103852051381827,546,0.001959569001172012,0,-8.902869543240058e-4,exp191129,D03,D,03,40000,5,BPH2832,3,VAN-104,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D04,89.87567366661831,798,0.76998472277821,108,0.026381633691457657,552,0.0017996669734284647,0,-7.2895108563251e-4,exp191129,D04,D,04,40000,5,BPH2819,3,VAN-094,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191129_5_D05,128.81657684447438,582,1.150485998935334,132,-0.003255798171226744,384,0.004818319389099823,0,-0.0010494623782074768,exp191129,D05,D,05,40000,5,BPH2822,2,VAN-096,1,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D06,104.89583720499681,666,0.9588120957280226,186,-0.003345933241050045,426,0.003965016909831227,0,-0.001030131850374847,exp191129,D06,D,06,40000,5,JE2,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D07,148.07238431520977,528,1.3748857862637796,126,-0.039702989241515156,330,0.00647549032662058,690,-0.0015955258628850737,exp191129,D07,D,07,40000,5,BPH2812,2,VAN-090,1,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D08,7.920089202751563,1152,0.12211968321437691,180,-0.022348855111258344,1146,2.266439193690148e-4,0,-9.030293985936941e-4,exp191129,D08,D,08,40000,5,BPH2827,3,VAN-100,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D09,114.07991079726915,570,1.091117838566945,156,-0.04396040797892878,372,0.005027212028845078,720,-0.001291730352922135,exp191129,D09,D,09,40000,5,BPH2817,3,VAN-092,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D10,94.09803010594241,792,0.8174693057379424,108,0.003888244304268016,558,0.0018788049787633275,0,-8.819833246019974e-4,exp191129,D10,D,10,40000,5,BPH2819,1,VAN-094,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191129_5_D11,74.62432633340646,960,0.6473268983787596,156,-0.0018438894113478866,378,0.0017556254367343646,0,-8.404128130766533e-4,exp191129,D11,D,11,40000,5,BPH2830,1,VAN-103,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_D12,114.83739081956763,732,0.9749098323391668,144,0.03944311872130286,438,0.0031483852955060234,0,-6.168722498008893e-4,exp191129,D12,D,12,40000,5,BPH2836,3,VAN-107,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_E01,15.01719011336414,1152,0.16605217788217294,186,0.00934220834357303,288,2.3042975155796678e-4,0,-5.843401135642232e-4,exp191129,E01,E,01,40000,5,Non infected,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191129_5_E02,56.87065601190146,1152,0.5938012564384514,234,0.043070157696366275,594,0.001407187326598279,0,-7.958428465301738e-4,exp191129,E02,E,02,40000,5,BPH2834,2,VAN-105,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
